date,mean
2025-10-28,1.45
2025-10-29,1.77
2025-10-30,1.59
2025-10-31,1.92
2025-11-01,1.3
2025-11-02,2.19
2025-11-03,1.77
2025-11-04,2.47
2025-11-05,2.19
2025-11-06,1.59
2025-11-07,1.59
2025-11-08,1.56
2025-11-09,1.43
2025-11-10,0.99
2025-11-11,1.4
2025-11-12,1.56
2025-11-13,1.56
2025-11-14,1.31
2025-11-15,1.05
2025-11-16,1.05
2025-11-17,1.36
2025-11-18,1.38
2025-11-19,1.16
2025-11-20,1.23
2025-11-21,1.6
2025-11-22,1.67
2025-11-23,1.31
2025-11-24,0.94
2025-11-25,1.48
2025-11-26,1.36
2025-11-27,1.33
2025-11-28,1.12
2025-11-29,0.75
2025-11-30,1.34
2025-12-01,1.14
2025-12-02,1.14
2025-12-03,1.01
2025-12-04,0.73
2025-12-05,0.76
2025-12-06,0.85
2025-12-07,0.95
2025-12-08,1.14
