date,mean
2025-10-28,1.67
2025-10-29,2.18
2025-10-30,1.84
2025-10-31,2.31
2025-11-01,1.96
2025-11-02,2.47
2025-11-03,2.17
2025-11-04,2.17
2025-11-05,2.71
2025-11-06,2.22
2025-11-07,2.22
2025-11-08,2.41
2025-11-09,1.77
2025-11-10,1.7
2025-11-11,1.85
2025-11-12,2.08
2025-11-13,2.08
2025-11-14,1.71
2025-11-15,1.26
2025-11-16,1.26
2025-11-17,2.07
2025-11-18,1.81
2025-11-19,1.74
2025-11-20,2.01
2025-11-21,2.28
2025-11-22,2.64
2025-11-23,1.72
2025-11-24,1.37
2025-11-25,2.34
2025-11-26,1.9
2025-11-27,2.11
2025-11-28,1.7
2025-11-29,1.23
2025-11-30,1.84
2025-12-01,1.48
2025-12-02,1.48
2025-12-03,1.74
2025-12-04,1.4
2025-12-05,1.02
2025-12-06,0.98
2025-12-07,1.08
2025-12-08,1.25
2025-12-09,1.13
2025-12-10,1.12
2025-12-11,1.03
2025-12-12,0.8
2025-12-13,2.17
2025-12-14,1.82
2025-12-15,0.94
2025-12-16,1.73
2025-12-17,1.52
2025-12-18,1.08
2025-12-19,1.15
2025-12-20,1.23
2025-12-21,1.23
2025-12-22,1.25
2025-12-23,1.19
2025-12-24,1.16
2025-12-25,1.28
2025-12-26,1.22
2025-12-27,1.08
2025-12-28,1.13
2025-12-29,1
2025-12-30,0.85
2025-12-31,1.21
2026-01-01,1.11
2026-01-02,1.85
2026-01-03,1.06
2026-01-04,1.76
2026-01-05,1.92
2026-01-06,1.95
2026-01-07,0.95
2026-01-08,0.92
2026-01-09,1.23
2026-01-10,1.15
2026-01-11,1
2026-01-12,1.19
2026-01-13,1.39
2026-01-14,1.18
2026-01-15,1.12
2026-01-16,0.95
2026-01-17,1.29
2026-01-18,1.6
2026-01-19,2.02
2026-01-20,1.36
2026-01-21,1.1
2026-01-22,1.47
2026-01-23,1.87
