date,mean
2025-10-28,1.72
2025-10-29,2.35
2025-10-30,1.87
2025-10-31,2.55
2025-11-01,2.41
2025-11-02,2.4
2025-11-03,2.15
2025-11-04,2.04
2025-11-05,2.7
2025-11-06,2.49
2025-11-07,2.49
2025-11-08,2.68
2025-11-09,1.75
2025-11-10,1.9
2025-11-11,1.92
2025-11-12,2.21
2025-11-13,2.21
2025-11-14,1.98
2025-11-15,1.48
2025-11-16,1.48
2025-11-17,2.33
2025-11-18,1.83
2025-11-19,1.94
2025-11-20,2.25
2025-11-21,2.44
2025-11-22,3.1
2025-11-23,1.75
2025-11-24,1.54
2025-11-25,2.57
2025-11-26,2.08
2025-11-27,2.43
2025-11-28,1.86
2025-11-29,1.44
2025-11-30,2.04
2025-12-01,1.58
2025-12-02,1.58
2025-12-03,1.98
2025-12-04,1.69
2025-12-05,1.09
2025-12-06,1.02
2025-12-07,1.09
2025-12-08,1.24
2025-12-09,1.13
2025-12-10,1.38
2025-12-11,1.2
2025-12-12,0.99
2025-12-13,2.67
2025-12-14,2.22
2025-12-15,1.05
2025-12-16,2.07
2025-12-17,1.79
2025-12-18,1.19
2025-12-19,1.33
2025-12-20,1.36
2025-12-21,1.44
2025-12-22,1.39
2025-12-23,1.33
2025-12-24,1.3
2025-12-25,1.49
2025-12-26,1.38
2025-12-27,1.37
2025-12-28,1.21
2025-12-29,1.04
