date,mean
2025-10-28,1.66
2025-10-29,2.1
2025-10-30,1.8
2025-10-31,2.21
2025-11-01,1.85
2025-11-02,2.43
2025-11-03,2.15
2025-11-04,2.21
2025-11-05,2.62
2025-11-06,2.13
2025-11-07,2.13
2025-11-08,2.29
2025-11-09,1.71
2025-11-10,1.55
2025-11-11,1.78
2025-11-12,2.01
2025-11-13,2.01
2025-11-14,1.66
2025-11-15,1.2
2025-11-16,1.2
2025-11-17,1.99
2025-11-18,1.75
2025-11-19,1.64
2025-11-20,1.9
2025-11-21,2.17
2025-11-22,2.51
2025-11-23,1.67
2025-11-24,1.29
2025-11-25,2.24
2025-11-26,1.83
2025-11-27,2.01
2025-11-28,1.61
2025-11-29,1.15
2025-11-30,1.79
2025-12-01,1.44
2025-12-02,1.44
2025-12-03,1.62
2025-12-04,1.29
2025-12-05,0.96
2025-12-06,0.95
2025-12-07,1.06
2025-12-08,1.23
2025-12-09,1.17
2025-12-10,1.08
2025-12-11,0.99
2025-12-12,0.76
2025-12-13,2.1
2025-12-14,1.71
2025-12-15,0.91
2025-12-16,1.63
2025-12-17,1.45
2025-12-18,1.06
2025-12-19,1.12
2025-12-20,1.17
2025-12-21,1.2
2025-12-22,1.21
2025-12-23,1.17
2025-12-24,1.1
2025-12-25,1.2
2025-12-26,1.16
2025-12-27,1.02
2025-12-28,1.14
2025-12-29,0.97
2025-12-30,0.84
2025-12-31,1.19
2026-01-01,1.08
2026-01-02,1.83
2026-01-03,1.02
2026-01-04,1.69
2026-01-05,1.86
2026-01-06,1.84
2026-01-07,0.94
2026-01-08,0.88
2026-01-09,1.22
2026-01-10,1.11
2026-01-11,0.95
2026-01-12,1.17
2026-01-13,1.32
2026-01-14,1.13
2026-01-15,1.11
2026-01-16,0.91
2026-01-17,1.25
2026-01-18,1.55
2026-01-19,1.94
2026-01-20,1.31
2026-01-21,1.06
2026-01-22,1.45
2026-01-23,1.86
2026-01-24,1.68
2026-01-25,1.43
2026-01-26,1.16
2026-01-27,1.96
2026-01-28,1.49
2026-01-29,0.73
2026-01-30,1.13
2026-01-31,1.67
2026-02-01,0.92
2026-02-02,2.05
2026-02-03,1.47
2026-02-04,0.82
2026-02-05,1.85
2026-02-06,1.89
