date,mean
2025-10-28,1.38
2025-10-29,1.45
2025-10-30,1.44
2025-10-31,0.82
2025-11-01,1.17
2025-11-02,1.48
2025-11-03,1.39
2025-11-04,2.72
2025-11-05,2.11
2025-11-06,1.37
2025-11-07,1.37
2025-11-08,1.18
2025-11-09,1.4
2025-11-10,1.06
2025-11-11,1.71
2025-11-12,1.74
2025-11-13,1.74
2025-11-14,1.02
2025-11-15,0.92
2025-11-16,0.92
2025-11-17,0.95
2025-11-18,1.13
2025-11-19,0.87
2025-11-20,0.98
2025-11-21,1.04
2025-11-22,0.96
2025-11-23,0.74
2025-11-24,0.85
2025-11-25,0.9
2025-11-26,0.9
2025-11-27,0.87
2025-11-28,0.79
2025-11-29,0.85
2025-11-30,0.9
2025-12-01,1.07
2025-12-02,1.07
2025-12-03,0.6
2025-12-04,0.84
