date,mean
2025-10-28,1.32
2025-10-29,1.36
2025-10-30,1.34
2025-10-31,0.81
2025-11-01,1.02
2025-11-02,1.51
2025-11-03,1.58
2025-11-04,2.18
2025-11-05,1.71
2025-11-06,1.22
2025-11-07,1.22
2025-11-08,1.27
2025-11-09,1.27
2025-11-10,0.89
2025-11-11,1.35
2025-11-12,1.44
2025-11-13,1.44
2025-11-14,0.88
2025-11-15,0.75
2025-11-16,0.75
2025-11-17,0.94
2025-11-18,1.22
2025-11-19,0.87
2025-11-20,1.07
2025-11-21,1.2
2025-11-22,1.01
2025-11-23,0.79
2025-11-24,0.84
2025-11-25,1.09
2025-11-26,0.94
2025-11-27,0.93
2025-11-28,0.85
2025-11-29,0.78
2025-11-30,1.06
2025-12-01,1.07
2025-12-02,1.07
2025-12-03,0.71
2025-12-04,0.96
2025-12-05,0.53
2025-12-06,0.8
2025-12-07,0.77
2025-12-08,0.89
2025-12-09,0.86
2025-12-10,0.65
2025-12-11,0.69
2025-12-12,0.5
2025-12-13,0.97
2025-12-14,0.98
2025-12-15,0.56
2025-12-16,0.9
2025-12-17,0.71
2025-12-18,0.79
2025-12-19,0.66
2025-12-20,0.66
2025-12-21,0.49
2025-12-22,0.59
2025-12-23,0.71
2025-12-24,0.78
2025-12-25,0.91
2025-12-26,0.66
2025-12-27,1.1
2025-12-28,0.89
