date,mean
2025-10-28,1.44
2025-10-29,1.47
2025-10-30,1.44
2025-10-31,0.88
2025-11-01,1.1
2025-11-02,1.48
2025-11-03,1.55
2025-11-04,2.6
2025-11-05,1.99
2025-11-06,1.31
2025-11-07,1.31
2025-11-08,1.22
2025-11-09,1.36
2025-11-10,1.02
2025-11-11,1.66
2025-11-12,1.6
2025-11-13,1.6
2025-11-14,1
2025-11-15,0.92
2025-11-16,0.92
2025-11-17,0.96
2025-11-18,1.15
2025-11-19,0.91
2025-11-20,1.05
2025-11-21,1.16
2025-11-22,1.04
2025-11-23,0.79
2025-11-24,0.91
2025-11-25,1.01
2025-11-26,0.92
2025-11-27,0.95
2025-11-28,0.82
2025-11-29,0.84
2025-11-30,1
2025-12-01,1.13
2025-12-02,1.13
2025-12-03,0.67
2025-12-04,0.89
2025-12-05,0.53
2025-12-06,0.85
2025-12-07,0.89
2025-12-08,1.11
2025-12-09,1.04
