date,mean
2025-10-28,1.59
2025-10-29,1.36
2025-10-30,1.36
2025-10-31,0.95
2025-11-01,1.11
2025-11-02,1.37
2025-11-03,1.47
2025-11-04,2.4
2025-11-05,2.1
2025-11-06,1.4
2025-11-07,1.4
2025-11-08,1.14
2025-11-09,1.31
2025-11-10,1.02
2025-11-11,1.7
2025-11-12,1.19
2025-11-13,1.19
2025-11-14,1.03
2025-11-15,1.05
2025-11-16,1.05
2025-11-17,1.04
2025-11-18,0.99
2025-11-19,1.13
2025-11-20,1.26
2025-11-21,1.18
2025-11-22,0.83
2025-11-23,0.85
2025-11-24,1.62
2025-11-25,1.08
2025-11-26,0.79
2025-11-27,0.73
2025-11-28,0.75
2025-11-29,0.91
2025-11-30,1.19
2025-12-01,1.04
2025-12-02,1.04
2025-12-03,0.73
2025-12-04,1.1
2025-12-05,0.71
2025-12-06,0.99
2025-12-07,0.91
2025-12-08,1.04
2025-12-09,0.99
2025-12-10,0.73
2025-12-11,0.71
2025-12-12,0.54
2025-12-13,0.73
2025-12-14,0.74
2025-12-15,0.52
2025-12-16,1.28
2025-12-17,0.63
2025-12-18,0.81
