date,mean
2025-10-28,1.44
2025-10-29,1.44
2025-10-30,1.43
2025-10-31,0.86
2025-11-01,1.13
2025-11-02,1.46
2025-11-03,1.45
2025-11-04,2.65
2025-11-05,2.05
2025-11-06,1.34
2025-11-07,1.34
2025-11-08,1.18
2025-11-09,1.36
2025-11-10,1.04
2025-11-11,1.7
2025-11-12,1.62
2025-11-13,1.62
2025-11-14,1.02
2025-11-15,0.93
2025-11-16,0.93
2025-11-17,0.96
2025-11-18,1.1
2025-11-19,0.93
2025-11-20,1.05
2025-11-21,1.09
2025-11-22,0.96
2025-11-23,0.77
2025-11-24,0.97
2025-11-25,0.96
2025-11-26,0.89
2025-11-27,0.87
2025-11-28,0.79
2025-11-29,0.85
2025-11-30,0.98
2025-12-01,1.09
2025-12-02,1.09
2025-12-03,0.65
2025-12-04,0.89
2025-12-05,0.55
2025-12-06,0.84
2025-12-07,0.87
2025-12-08,1.12
2025-12-09,1.07
2025-12-10,0.68
