date,mean
2025-10-28,1.06
2025-10-29,0.96
2025-10-30,0.97
2025-10-31,0.84
2025-11-01,0.98
2025-11-02,0.94
2025-11-03,1.14
2025-11-04,1.51
2025-11-05,1.52
2025-11-06,1.08
2025-11-07,1.08
2025-11-08,0.93
2025-11-09,0.93
2025-11-10,0.85
2025-11-11,1.45
2025-11-12,1.53
2025-11-13,1.53
2025-11-14,0.75
2025-11-15,0.69
2025-11-16,0.69
2025-11-17,0.87
2025-11-18,0.85
2025-11-19,0.96
2025-11-20,0.93
2025-11-21,0.84
2025-11-22,0.61
2025-11-23,0.56
2025-11-24,0.8
2025-11-25,0.73
2025-11-26,0.63
2025-11-27,0.6
