date,mean
2025-10-28,1.27
2025-10-29,1
2025-10-30,1.03
2025-10-31,0.82
2025-11-01,0.96
2025-11-02,1
2025-11-03,1.23
2025-11-04,1.74
2025-11-05,1.6
2025-11-06,1.2
2025-11-07,1.2
2025-11-08,0.99
2025-11-09,1.04
2025-11-10,0.81
2025-11-11,1.4
2025-11-12,1.35
2025-11-13,1.35
2025-11-14,0.74
2025-11-15,0.73
2025-11-16,0.73
2025-11-17,0.92
2025-11-18,0.93
2025-11-19,1.05
2025-11-20,1.08
2025-11-21,0.96
2025-11-22,0.76
2025-11-23,0.62
2025-11-24,0.84
2025-11-25,0.81
2025-11-26,0.79
2025-11-27,0.74
2025-11-28,0.64
2025-11-29,0.57
2025-11-30,0.93
2025-12-01,0.94
2025-12-02,0.94
2025-12-03,0.53
2025-12-04,0.81
2025-12-05,0.55
2025-12-06,0.58
2025-12-07,0.75
2025-12-08,1.06
2025-12-09,0.97
2025-12-10,0.65
2025-12-11,0.58
2025-12-12,0.53
2025-12-13,1.01
2025-12-14,0.87
