date,minimum,maximum,range,mean,std
2025-05-06,20.1858940125,21.9229660034,1.73707199097,21.2357502392,0.295683541794
2025-05-07,20.9449615479,22.7551193237,1.81015777588,22.2639124189,0.390412548952
2025-05-08,19.7000236511,20.3786048889,0.678581237793,19.8997188568,0.171290113462
2025-05-09,20.5837860107,21.3219356537,0.738149642944,20.9737459455,0.0979410257821
2025-05-10,18.8493595123,19.569896698,0.720537185669,19.1557517392,0.096988991976
2025-05-11,18.875711441,19.7671375275,0.891426086426,19.39652368,0.139969542472
2025-05-12,19.5366840363,20.8252716064,1.28858757019,19.7728544235,0.259363606098
2025-05-13,19.167963028,19.9174365997,0.749473571777,19.458260308,0.117558518627
2025-05-14,19.2539978027,20.0004043579,0.746406555176,19.6329076188,0.107271316747
2025-05-15,19.1300945282,20.8823184967,1.75222396851,19.8485993487,0.260974150453
2025-05-16,22.8661327362,25.4513149261,2.58518218994,24.5153652668,0.458510152877
2025-05-17,25.9996166229,28.5436134338,2.54399681091,27.8025092976,0.452489135322
2025-05-18,20.7000389099,21.742565155,1.04252624512,21.0108216047,0.257394025702
2025-05-19,21.1109104156,21.8710536957,0.760143280029,21.3613922051,0.109020763746
2025-05-20,21.1511116028,23.1462554932,1.99514389038,22.1506193025,0.303080567505
2025-05-21,21.4811630249,23.4405860901,1.95942306519,22.2629942485,0.298917075483
2025-05-22,20.7109699249,23.4056777954,2.69470787048,22.1586116178,0.432925943923
2025-05-23,21.8004722595,25.0427093506,3.24223709106,23.8137850966,0.556910402888
2025-05-24,23.4968929291,27.3599510193,3.86305809021,26.0922811236,0.72909641469
2025-05-25,20.7222385406,23.4169635773,2.69472503662,21.8633213963,0.410669568628
2025-05-26,19.5315284729,22.4944400787,2.96291160583,20.8519025019,0.449386693111
2025-05-27,21.1229343414,25.1535663605,4.03063201904,23.0566373689,0.62415452707
2025-05-28,23.4689254761,28.5462093353,5.07728385925,26.2960360629,0.829098486559
2025-05-29,28.975687027,35.0998001099,6.12411308289,33.7839951515,1.40242211049
2025-05-30,23.0457401276,28.6451396942,5.59939956665,26.0299454962,0.902849061429
2025-05-31,24.3752746582,30.1640834808,5.78880882263,27.81291602,1.00782348217
2025-06-01,21.1245613098,24.3045845032,3.18002319336,22.5720230307,0.489734271589
2025-06-02,19.3916835785,21.7999076843,2.40822410583,20.5746888638,0.358190594862
2025-06-03,19.1987876892,20.2293052673,1.03051757813,19.6403275013,0.148129856223
2025-06-04,21.2345180511,22.9530220032,1.71850395203,21.9998081514,0.250355410674
2025-06-05,22.8894920349,24.1312904358,1.24179840088,23.131330875,0.204017493761
2025-06-06,22.1831111908,24.6375598907,2.45444869995,23.5684545006,0.387501434606
2025-06-07,21.4426860809,24.1003723145,2.65768623352,22.6714731285,0.404935414322
2025-06-08,22.7009677887,27.7245388031,5.0235710144,25.3750347955,0.807388098771
2025-06-09,30.3876838684,35.599822998,5.21213912964,34.4450121709,1.13084035206
2025-06-10,25.9589748383,29.3797187805,3.42074394226,28.1505327123,0.619096154831
2025-06-11,23.3879318237,25.1113147736,1.72338294983,24.7084302868,0.42293921434
2025-06-12,25.4455127716,26.7062740326,1.26076126099,26.1553362983,0.232588624523
2025-06-13,23.737285614,25.3067626953,1.5694770813,24.3796123811,0.229863129375
2025-06-14,21.6472549438,23.8233375549,2.17608261108,22.85888959,0.349499805642
2025-06-15,22.8902435303,26.67420578,3.78396224976,24.7027402571,0.578436563775
2025-06-16,28.0404319763,33.7024726868,5.66204071045,31.5110576187,1.04050034751
2025-06-17,30.8545722961,36.0414733887,5.18690109253,34.5765819584,1.02681315828
2025-06-18,28.9664382935,34.9998016357,6.03336334229,33.5975085122,1.43092382703
2025-06-19,24.7563800812,29.34674263,4.59036254883,27.109836248,0.712827756617
2025-06-20,23.9460163116,27.6644935608,3.71847724915,25.5860518183,0.555289062067
2025-06-21,24.3146591187,26.6507530212,2.33609390259,25.1576766389,0.369992897599
2025-06-22,22.7771148682,24.7896537781,2.01253890991,23.717745907,0.298286053151
2025-06-23,26.5387172699,28.7545871735,2.21586990356,27.5224396978,0.370897353108
2025-06-24,26.6579723358,27.5935611725,0.93558883667,26.8469307286,0.17427956313
2025-06-25,24.4269828796,25.5800304413,1.15304756165,25.1246436562,0.212251562955
2025-06-26,24.4571399689,27.0372924805,2.5801525116,25.5701616662,0.390861024294
2025-06-27,24.3818473816,29.7867469788,5.40489959717,27.1309606075,0.85464948411
2025-06-28,25.998249054,33.0064659119,7.00821685791,29.9329083204,1.13303109318
2025-06-29,32.0752792358,37.5773277283,5.50204849243,35.3819254535,0.953755366983
2025-06-30,28.2746639252,35.7997665405,7.52510261536,33.191188533,1.40347424208
2025-07-01,23.9792022705,28.6959667206,4.71676445007,26.2568691765,0.745325262555
2025-07-02,23.5492095947,27.1884365082,3.63922691345,25.3325097459,0.557452592317
2025-07-03,29.869474411,34.906578064,5.03710365295,33.1383220128,0.958389651408
2025-07-04,30.3946437836,34.1371383667,3.74249458313,32.5890384436,0.642812389082
2025-07-05,25.5674304962,28.8809432983,3.31351280212,26.8249631984,0.508935251758
2025-07-06,22.7013969421,26.3295459747,3.62814903259,24.4885376181,0.579809956832
2025-07-07,23.8976573944,28.1210308075,4.22337341309,26.1833859614,0.684441162789
2025-07-08,34.0993537903,36.407585144,2.30823135376,35.2003320966,0.306443286537
2025-07-09,26.2682342529,29.2667179108,2.99848365784,27.4173222508,0.477325736382
2025-07-10,25.7614688873,27.012336731,1.25086784363,26.0361146348,0.192696466387
2025-07-11,23.9255561829,24.7556324005,0.830076217651,24.4655260188,0.152730231319
2025-07-12,24.027463913,25.4134960175,1.38603210449,24.5155070203,0.209870500846
2025-07-13,25.6400642395,27.2372074127,1.59714317322,26.3507506575,0.255350468464
2025-07-14,23.3330554962,26.8929290771,3.55987358093,25.1761900731,0.561317821468
2025-07-15,26.4265632629,32.5689964294,6.1424331665,30.0937675749,1.03705070493
2025-07-16,25.7730674744,29.222776413,3.4497089386,26.9690503427,0.573460396037
2025-07-17,23.4447212219,26.3685188293,2.92379760742,24.7579905578,0.445674608823
2025-07-18,24.8972454071,26.1268520355,1.22960662842,25.3309641872,0.178308237982
2025-07-19,24.5000400543,25.5527038574,1.0526638031,24.8198208673,0.255388196421
2025-07-20,23.6105327606,24.8978004456,1.28726768494,24.1897081545,0.176059696012
2025-07-21,22.4176826477,25.4386711121,3.02098846436,24.0654575688,0.479257694593
2025-07-22,24.0508766174,27.0225448608,2.97166824341,25.3611399548,0.451693234678
2025-07-23,22.4581508636,24.4934959412,2.03534507751,23.4258842025,0.307078373343
2025-07-24,24.5280914307,30.0054206848,5.47732925415,27.7713799068,0.915674387921
2025-07-25,29.3992500305,33.1231956482,3.72394561768,31.8768863916,0.675565440103
2025-07-26,28.8324184418,35.4217414856,6.58932304382,33.9223801374,1.46345782814
2025-07-27,23.7290592194,28.9604091644,5.23134994507,26.1951421329,0.813392647337
2025-07-28,24.8077011108,30.2887496948,5.48104858398,28.2293336664,0.972366765632
2025-07-29,31.5626163483,37.0013465881,5.43873023987,35.9529476711,1.18321931457
2025-07-30,31.1850528717,38.1997642517,7.01471138,36.6420584066,1.58161560777
2025-07-31,28.1416282654,33.9622154236,5.8205871582,31.5305405753,0.95940853348
2025-08-01,24.2276763916,28.8729686737,4.6452922821,26.1387765101,0.716904987115
2025-08-02,27.5496940613,32.1832046509,4.6335105896,29.7631658009,0.801189188953
2025-08-03,29.6555957794,35.4924316406,5.83683586121,32.6821126699,0.892226993363
2025-08-04,30.7481632233,35.9978904724,5.24972724915,34.6296257802,1.19124159736
2025-08-05,28.4597377777,33.944065094,5.48432731628,31.318650978,0.942685203109
2025-08-06,26.6587944031,31.091129303,4.4323348999,28.488168461,0.746242006038
2025-08-07,26.462020874,30.1290435791,3.66702270508,27.8170518807,0.583709930385
2025-08-08,25.8554039001,30.5956249237,4.74022102356,28.3418289695,0.828720449845
2025-08-09,26.6283473969,32.5909805298,5.96263313293,29.7445020846,1.02815435667
2025-08-10,28.1347198486,33.962474823,5.82775497437,31.2153719085,1.08948553782
2025-08-11,28.2472114563,34.966381073,6.7191696167,32.2734159674,1.12437210655
2025-08-12,33.6565322876,37.040561676,3.38402938843,36.2283501421,0.714644428395
2025-08-13,25.4896297455,31.6856956482,6.19606590271,28.6048118489,0.985941173518
2025-08-18,24.1742515564,26.8777503967,2.70349884033,25.5253222772,0.426569516798
2025-08-19,23.4779853821,26.0696716309,2.59168624878,24.739676421,0.399931654322
2025-08-20,23.3793029785,26.089389801,2.71008682251,24.6813962562,0.405923540776
2025-08-21,23.4198741913,26.4176959991,2.99782180786,24.8121519259,0.458201924075
2025-08-22,26.5487308502,31.0455417633,4.49681091309,29.3130065918,0.768135414904
2025-08-23,25.2805042267,28.5955276489,3.31502342224,26.5844759328,0.536113525666
2025-08-24,24.5035381317,27.084821701,2.58128356934,25.2400110245,0.424222747378
2025-08-25,24.6450386047,27.7268314362,3.08179283142,25.5354060956,0.501433446761
2025-08-26,22.8034133911,26.4680042267,3.66459083557,24.5746694258,0.570519863033
2025-08-27,22.1212520599,24.0303020477,1.90904998779,23.078372785,0.282762566787
2025-08-28,22.4070529938,24.3729114532,1.96585845947,23.4371075187,0.303348042435
2025-08-29,24.8916053772,26.3351173401,1.44351196289,25.2535336665,0.241725938019
2025-08-30,24.9494247437,26.2429046631,1.29347991943,25.4279058184,0.196216959494
2025-08-31,23.7509555817,24.578289032,0.827333450317,23.9749322414,0.129185495668
2025-09-01,23.0426387787,24.2130527496,1.17041397095,23.4029546091,0.1846609249
2025-09-02,25.7187747955,26.5690498352,0.850275039673,25.9524047,0.141600870224
2025-09-03,26.5000324249,27.6868686676,1.18683624268,26.7701552936,0.242776366197
2025-09-04,23.3012809753,25.6322898865,2.33100891113,24.6519491434,0.377466886523
2025-09-05,23.880033493,27.7572154999,3.87718200684,25.8809273141,0.606585048092
2025-09-06,25.3908958435,29.1678276062,3.7769317627,27.16881767,0.64801179593
