date,mean
2025-10-28,1.67
2025-10-29,1.76
2025-10-30,1.4
2025-10-31,1.24
2025-11-01,0.95
2025-11-02,1.92
2025-11-03,2.16
2025-11-04,2.06
2025-11-05,1.66
2025-11-06,1.46
2025-11-07,1.46
2025-11-08,1.66
2025-11-09,1.42
2025-11-10,0.91
2025-11-11,1.38
2025-11-12,1.53
2025-11-13,1.53
2025-11-14,0.58
2025-11-15,0.56
2025-11-16,0.56
2025-11-17,1.02
2025-11-18,1.88
2025-11-19,1.13
2025-11-20,1.52
2025-11-21,1.66
2025-11-22,1.52
2025-11-23,1.25
2025-11-24,0.51
2025-11-25,1.5
2025-11-26,1.47
2025-11-27,1.22
2025-11-28,1.03
2025-11-29,0.83
2025-11-30,1.46
2025-12-01,1.06
2025-12-02,1.06
2025-12-03,0.92
2025-12-04,1.11
2025-12-05,0.53
2025-12-06,0.81
2025-12-07,0.72
2025-12-08,0.76
2025-12-09,0.8
2025-12-10,0.52
2025-12-11,0.54
2025-12-12,0.4
2025-12-13,1.31
2025-12-14,1.29
2025-12-15,0.59
2025-12-16,0.72
2025-12-17,0.97
2025-12-18,0.7
