date,mean
2025-10-28,1.7
2025-10-29,1.81
2025-10-30,1.45
2025-10-31,1.48
2025-11-01,1.01
2025-11-02,1.94
2025-11-03,2.15
2025-11-04,2.06
2025-11-05,1.81
2025-11-06,1.51
2025-11-07,1.51
2025-11-08,1.66
2025-11-09,1.41
2025-11-10,0.96
2025-11-11,1.47
2025-11-12,1.62
2025-11-13,1.62
2025-11-14,0.62
2025-11-15,0.6
2025-11-16,0.6
2025-11-17,1
2025-11-18,1.86
2025-11-19,1.12
2025-11-20,1.51
2025-11-21,1.63
2025-11-22,1.53
2025-11-23,1.25
2025-11-24,0.51
2025-11-25,1.5
2025-11-26,1.47
2025-11-27,1.21
2025-11-28,1.01
