date,mean
2025-10-28,1.8
2025-10-29,1.65
2025-10-30,1.53
2025-10-31,1.89
2025-11-01,1.53
2025-11-02,2.09
2025-11-03,1.96
2025-11-04,1.78
2025-11-05,1.98
2025-11-06,1.81
2025-11-07,1.81
2025-11-08,1.9
2025-11-09,1.29
2025-11-10,1.03
2025-11-11,1.52
2025-11-12,1.98
2025-11-13,1.98
2025-11-14,0.65
2025-11-15,0.63
2025-11-16,0.63
2025-11-17,0.96
2025-11-18,1.7
2025-11-19,1.05
2025-11-20,1.45
2025-11-21,1.58
2025-11-22,1.38
2025-11-23,1.21
2025-11-24,0.56
2025-11-25,1.53
2025-11-26,1.4
2025-11-27,1.2
2025-11-28,1.04
2025-11-29,0.79
2025-11-30,1.42
2025-12-01,1.11
2025-12-02,1.11
2025-12-03,1
2025-12-04,1.07
2025-12-05,0.58
2025-12-06,0.85
2025-12-07,0.79
2025-12-08,0.91
2025-12-09,0.8
2025-12-10,0.57
2025-12-11,0.62
2025-12-12,0.42
2025-12-13,1.24
2025-12-14,1.22
2025-12-15,0.56
2025-12-16,0.68
2025-12-17,0.95
2025-12-18,0.76
2025-12-19,0.5
2025-12-20,0.69
2025-12-21,0.63
2025-12-22,0.63
2025-12-23,0.53
2025-12-24,0.73
2025-12-25,0.95
2025-12-26,0.77
2025-12-27,1.02
2025-12-28,0.78
2025-12-29,0.69
2025-12-30,0.68
2025-12-31,0.73
2026-01-01,0.6
2026-01-02,1.12
2026-01-03,0.61
2026-01-04,0.95
2026-01-05,1.41
2026-01-06,1.37
2026-01-07,0.57
2026-01-08,0.45
2026-01-09,1.04
2026-01-10,0.85
2026-01-11,0.49
2026-01-12,0.62
2026-01-13,0.55
2026-01-14,0.61
2026-01-15,0.48
2026-01-16,0.59
2026-01-17,0.96
2026-01-18,1.07
2026-01-19,1.3
2026-01-20,0.97
2026-01-21,0.93
2026-01-22,0.74
2026-01-23,0.94
2026-01-24,1.06
2026-01-25,0.95
2026-01-26,0.72
2026-01-27,1.25
2026-01-28,1.87
2026-01-29,0.83
2026-01-30,1.48
2026-01-31,1.48
2026-02-01,0.68
2026-02-02,1.31
2026-02-03,0.9
2026-02-04,0.76
2026-02-05,1.76
2026-02-06,1.47
2026-02-07,1.48
