date,mean
2025-10-28,1.52
2025-10-29,1.69
2025-10-30,1.57
2025-10-31,2.04
2025-11-01,1.17
2025-11-02,1.8
2025-11-03,1.8
2025-11-04,1.73
2025-11-05,2.07
2025-11-06,1.53
2025-11-07,1.53
2025-11-08,1.47
2025-11-09,1.14
2025-11-10,0.96
2025-11-11,1.38
2025-11-12,1.8
2025-11-13,1.8
2025-11-14,0.82
2025-11-15,0.74
2025-11-16,0.74
2025-11-17,0.88
2025-11-18,1.46
2025-11-19,0.89
2025-11-20,1.15
2025-11-21,1.29
2025-11-22,1.11
2025-11-23,0.98
2025-11-24,0.68
2025-11-25,1.39
2025-11-26,1.17
2025-11-27,0.99
2025-11-28,0.81
2025-11-29,0.76
2025-11-30,1.51
2025-12-01,0.98
2025-12-02,0.98
2025-12-03,0.92
2025-12-04,1.18
2025-12-05,0.71
2025-12-06,1.03
2025-12-07,0.85
2025-12-08,0.99
2025-12-09,0.86
2025-12-10,0.66
2025-12-11,0.83
2025-12-12,0.46
2025-12-13,1.33
2025-12-14,1.24
2025-12-15,0.46
2025-12-16,0.97
2025-12-17,0.85
2025-12-18,0.83
2025-12-19,0.82
2025-12-20,0.83
2025-12-21,0.74
2025-12-22,0.72
2025-12-23,0.6
2025-12-24,0.71
2025-12-25,0.74
2025-12-26,0.64
2025-12-27,1.1
2025-12-28,1.01
2025-12-29,0.63
2025-12-30,0.67
2025-12-31,0.78
2026-01-01,0.46
2026-01-02,1.33
2026-01-03,0.64
2026-01-04,1.12
2026-01-05,1.52
2026-01-06,1.17
2026-01-07,0.54
2026-01-08,0.49
2026-01-09,1.16
2026-01-10,0.68
2026-01-11,0.53
2026-01-12,0.92
2026-01-13,0.66
2026-01-14,0.68
2026-01-15,0.54
2026-01-16,0.52
2026-01-17,0.73
2026-01-18,0.89
2026-01-19,1.16
2026-01-20,0.77
2026-01-21,0.97
2026-01-22,0.66
2026-01-23,0.59
2026-01-24,1
2026-01-25,0.64
2026-01-26,0.71
2026-01-27,1.36
2026-01-28,1.83
2026-01-29,0.49
2026-01-30,1.22
2026-01-31,1.35
2026-02-01,0.61
2026-02-02,1.25
2026-02-03,1
