date,mean
2025-10-28,1.15
2025-10-29,1.46
2025-10-30,1.65
2025-10-31,1.1
2025-11-01,1.28
2025-11-02,1.58
2025-11-03,1.46
2025-11-04,1.63
2025-11-05,2.21
2025-11-06,1.56
2025-11-07,1.56
2025-11-08,1.45
2025-11-09,1.26
2025-11-10,1.27
2025-11-11,1.63
2025-11-12,1.3
2025-11-13,1.3
2025-11-14,1.22
2025-11-15,1.3
2025-11-16,1.3
2025-11-17,1.09
2025-11-18,1.4
2025-11-19,1.41
2025-11-20,1.66
2025-11-21,1.92
2025-11-22,1.36
2025-11-23,0.96
2025-11-24,0.94
2025-11-25,1.58
2025-11-26,1.32
2025-11-27,1.29
2025-11-28,0.99
2025-11-29,1.04
2025-11-30,1.53
2025-12-01,1.18
2025-12-02,1.18
2025-12-03,1.16
2025-12-04,1.13
2025-12-05,0.76
2025-12-06,1.08
2025-12-07,0.88
2025-12-08,1.09
2025-12-09,0.75
2025-12-10,0.98
2025-12-11,0.81
2025-12-12,0.48
2025-12-13,1.26
2025-12-14,1.32
2025-12-15,0.71
