date,mean
2025-10-28,0.93
2025-10-29,1.37
2025-10-30,1.61
2025-10-31,1.12
2025-11-01,1.16
2025-11-02,1.39
2025-11-03,1.38
2025-11-04,1.78
2025-11-05,2.35
2025-11-06,1.59
2025-11-07,1.59
2025-11-08,1.41
2025-11-09,1.24
2025-11-10,1.27
2025-11-11,1.76
2025-11-12,1.28
2025-11-13,1.28
2025-11-14,1.3
2025-11-15,1.39
2025-11-16,1.39
2025-11-17,1.07
2025-11-18,1.31
2025-11-19,1.51
2025-11-20,1.66
2025-11-21,1.84
2025-11-22,1.35
2025-11-23,0.99
2025-11-24,1.07
2025-11-25,1.51
2025-11-26,1.28
2025-11-27,1.21
2025-11-28,0.96
2025-11-29,1.13
2025-11-30,1.52
2025-12-01,1.24
2025-12-02,1.24
2025-12-03,1.22
2025-12-04,1.16
2025-12-05,0.7
2025-12-06,1.23
2025-12-07,0.88
2025-12-08,1.1
2025-12-09,0.76
2025-12-10,0.91
2025-12-11,0.83
2025-12-12,0.47
2025-12-13,1.25
2025-12-14,1.27
2025-12-15,0.78
2025-12-16,1.62
2025-12-17,0.99
2025-12-18,0.99
2025-12-19,1.25
2025-12-20,0.97
2025-12-21,1.05
2025-12-22,0.92
2025-12-23,0.9
2025-12-24,0.79
2025-12-25,0.77
2025-12-26,0.89
2025-12-27,0.94
2025-12-28,1.1
2025-12-29,0.76
2025-12-30,0.7
2025-12-31,0.81
2026-01-01,0.88
2026-01-02,0.99
2026-01-03,0.68
2026-01-04,1.21
2026-01-05,1.54
2026-01-06,1.57
2026-01-07,1.19
2026-01-08,0.74
2026-01-09,1.26
2026-01-10,0.78
2026-01-11,0.67
2026-01-12,1.24
2026-01-13,1.01
2026-01-14,0.85
2026-01-15,0.96
2026-01-16,0.79
2026-01-17,0.84
2026-01-18,0.94
2026-01-19,1.08
2026-01-20,0.93
2026-01-21,1.22
2026-01-22,1.21
2026-01-23,1.33
2026-01-24,1.39
2026-01-25,0.87
2026-01-26,1.01
2026-01-27,1.64
2026-01-28,1.54
2026-01-29,0.81
2026-01-30,1.34
2026-01-31,1.49
2026-02-01,0.6
2026-02-02,1.57
2026-02-03,1.42
2026-02-04,0.58
2026-02-05,1.53
