date,mean
2025-10-28,0.94
2025-10-29,1.44
2025-10-30,1.62
2025-10-31,1.11
2025-11-01,1.16
2025-11-02,1.39
2025-11-03,1.38
2025-11-04,1.62
2025-11-05,2.26
2025-11-06,1.48
2025-11-07,1.48
2025-11-08,1.34
2025-11-09,1.2
2025-11-10,1.21
2025-11-11,1.75
2025-11-12,1.25
2025-11-13,1.25
2025-11-14,1.19
2025-11-15,1.27
2025-11-16,1.27
2025-11-17,0.98
2025-11-18,1.26
2025-11-19,1.38
2025-11-20,1.56
2025-11-21,1.68
2025-11-22,1.15
2025-11-23,0.92
2025-11-24,1.01
2025-11-25,1.48
2025-11-26,1.12
2025-11-27,1.11
2025-11-28,0.92
2025-11-29,1.03
2025-11-30,1.41
2025-12-01,1.11
2025-12-02,1.11
2025-12-03,1.07
2025-12-04,1.13
2025-12-05,0.73
2025-12-06,1.26
2025-12-07,0.87
2025-12-08,1.07
2025-12-09,0.78
2025-12-10,0.87
2025-12-11,0.82
2025-12-12,0.49
2025-12-13,1.18
2025-12-14,1.16
2025-12-15,0.65
2025-12-16,1.47
2025-12-17,0.91
2025-12-18,0.96
2025-12-19,1.17
2025-12-20,0.84
2025-12-21,0.9
2025-12-22,0.81
2025-12-23,0.79
2025-12-24,0.73
2025-12-25,0.69
2025-12-26,0.77
2025-12-27,0.91
2025-12-28,1.03
2025-12-29,0.71
2025-12-30,0.64
2025-12-31,0.73
2026-01-01,0.82
