date,mean
2025-10-28,1.07
2025-10-29,1.37
2025-10-30,1.66
2025-10-31,0.79
2025-11-01,1.42
2025-11-02,1.77
2025-11-03,1.48
2025-11-04,1.5
2025-11-05,2.17
2025-11-06,1.63
2025-11-07,1.63
2025-11-08,1.56
2025-11-09,1.35
2025-11-10,1.35
2025-11-11,1.53
2025-11-12,1.24
2025-11-13,1.24
2025-11-14,1.26
2025-11-15,1.36
2025-11-16,1.36
2025-11-17,1.26
2025-11-18,1.62
2025-11-19,1.48
2025-11-20,1.75
2025-11-21,2.26
2025-11-22,1.67
2025-11-23,1
2025-11-24,0.71
2025-11-25,1.58
2025-11-26,1.63
2025-11-27,1.55
2025-11-28,1.12
2025-11-29,1.09
2025-11-30,1.65
2025-12-01,1.29
2025-12-02,1.29
2025-12-03,1.27
2025-12-04,1.14
2025-12-05,0.63
2025-12-06,0.86
2025-12-07,0.82
2025-12-08,1.13
2025-12-09,0.64
2025-12-10,1.18
2025-12-11,0.75
2025-12-12,0.43
2025-12-13,1.42
2025-12-14,1.65
2025-12-15,0.81
2025-12-16,1.59
2025-12-17,1.24
2025-12-18,0.84
2025-12-19,1.19
2025-12-20,0.81
2025-12-21,0.94
2025-12-22,0.9
2025-12-23,0.86
2025-12-24,0.86
2025-12-25,0.91
2025-12-26,0.84
2025-12-27,1.02
2025-12-28,1.16
2025-12-29,0.88
2025-12-30,0.65
2025-12-31,0.88
2026-01-01,0.78
2026-01-02,1
2026-01-03,0.6
2026-01-04,1.49
2026-01-05,1.74
2026-01-06,1.66
2026-01-07,1.21
2026-01-08,0.75
2026-01-09,1.3
2026-01-10,0.93
2026-01-11,0.55
2026-01-12,1.18
2026-01-13,1.07
2026-01-14,0.99
2026-01-15,1.02
2026-01-16,0.65
2026-01-17,1.06
2026-01-18,1.11
2026-01-19,1.28
2026-01-20,0.97
2026-01-21,1.2
2026-01-22,1.11
2026-01-23,1.08
2026-01-24,1.12
2026-01-25,0.87
2026-01-26,0.81
2026-01-27,1.59
2026-01-28,1.47
