date,mean
2025-10-28,1.09
2025-10-29,1.56
2025-10-30,1.58
2025-10-31,1.12
2025-11-01,1.19
2025-11-02,1.58
2025-11-03,1.52
2025-11-04,1.52
2025-11-05,2.12
2025-11-06,1.46
2025-11-07,1.46
2025-11-08,1.43
2025-11-09,1.26
2025-11-10,1.01
2025-11-11,1.58
2025-11-12,1.23
2025-11-13,1.23
2025-11-14,1.06
2025-11-15,1.13
2025-11-16,1.13
2025-11-17,0.94
2025-11-18,1.3
2025-11-19,1.33
2025-11-20,1.6
2025-11-21,1.76
2025-11-22,1.2
2025-11-23,0.91
2025-11-24,0.96
2025-11-25,1.59
2025-11-26,1.16
2025-11-27,1.25
2025-11-28,0.97
2025-11-29,0.95
2025-11-30,1.46
2025-12-01,1.04
2025-12-02,1.04
2025-12-03,1
2025-12-04,1.08
