date,mean
2025-10-28,1.71
2025-10-29,1.51
2025-10-30,1.5
2025-10-31,1.11
2025-11-01,1.22
2025-11-02,1.43
2025-11-03,1.56
2025-11-04,2.42
2025-11-05,2.53
2025-11-06,1.77
2025-11-07,1.77
2025-11-08,1.23
2025-11-09,1.52
2025-11-10,1.12
2025-11-11,1.88
2025-11-12,1.54
2025-11-13,1.54
2025-11-14,1.03
2025-11-15,1.03
2025-11-16,1.03
2025-11-17,1
2025-11-18,1.03
2025-11-19,1.36
2025-11-20,1.48
2025-11-21,1.27
2025-11-22,0.96
2025-11-23,0.98
2025-11-24,1.43
2025-11-25,1.18
2025-11-26,1.01
2025-11-27,0.86
2025-11-28,0.85
2025-11-29,0.88
2025-11-30,1.24
2025-12-01,1.27
2025-12-02,1.27
2025-12-03,0.8
2025-12-04,1.13
2025-12-05,0.62
2025-12-06,0.95
2025-12-07,0.87
