date,mean
2025-10-28,1.7
2025-10-29,1.49
2025-10-30,1.47
2025-10-31,1.09
2025-11-01,1.21
2025-11-02,1.41
2025-11-03,1.55
2025-11-04,2.4
2025-11-05,2.48
2025-11-06,1.72
2025-11-07,1.72
2025-11-08,1.21
2025-11-09,1.49
2025-11-10,1.11
2025-11-11,1.86
2025-11-12,1.55
2025-11-13,1.55
2025-11-14,1.02
2025-11-15,1.01
2025-11-16,1.01
2025-11-17,0.99
2025-11-18,1.03
2025-11-19,1.34
2025-11-20,1.45
2025-11-21,1.25
2025-11-22,0.96
2025-11-23,0.97
2025-11-24,1.39
2025-11-25,1.16
2025-11-26,1
2025-11-27,0.86
2025-11-28,0.84
2025-11-29,0.87
2025-11-30,1.21
2025-12-01,1.26
2025-12-02,1.26
2025-12-03,0.79
2025-12-04,1.11
2025-12-05,0.61
2025-12-06,0.93
2025-12-07,0.86
2025-12-08,1.25
2025-12-09,1.14
2025-12-10,0.77
2025-12-11,0.83
2025-12-12,0.61
2025-12-13,0.97
2025-12-14,0.87
2025-12-15,0.67
2025-12-16,1.25
2025-12-17,0.7
2025-12-18,1.07
2025-12-19,0.85
2025-12-20,0.96
2025-12-21,0.75
2025-12-22,0.74
2025-12-23,0.87
2025-12-24,0.82
2025-12-25,0.87
2025-12-26,0.87
2025-12-27,1.19
2025-12-28,0.96
2025-12-29,0.65
2025-12-30,0.61
2025-12-31,0.67
2026-01-01,1.06
2026-01-02,1.44
2026-01-03,1.01
2026-01-04,1.15
2026-01-05,1.38
2026-01-06,1.11
2026-01-07,0.74
2026-01-08,0.57
2026-01-09,1.02
2026-01-10,0.79
2026-01-11,0.62
2026-01-12,1.19
2026-01-13,0.99
2026-01-14,0.64
2026-01-15,0.67
2026-01-16,0.7
2026-01-17,0.71
2026-01-18,0.81
2026-01-19,0.61
2026-01-20,0.65
2026-01-21,1.39
2026-01-22,1.31
2026-01-23,1.68
2026-01-24,1.23
2026-01-25,1.24
2026-01-26,0.9
2026-01-27,1.53
2026-01-28,1.35
2026-01-29,1
2026-01-30,1.68
2026-01-31,1.45
2026-02-01,0.82
2026-02-02,1.52
