date,mean
2025-10-28,1.43
2025-10-29,1.2
2025-10-30,1.21
2025-10-31,0.92
2025-11-01,1.04
2025-11-02,1.15
2025-11-03,1.34
2025-11-04,2.09
2025-11-05,1.93
2025-11-06,1.35
2025-11-07,1.35
2025-11-08,1.06
2025-11-09,1.19
2025-11-10,0.92
2025-11-11,1.59
2025-11-12,1.53
2025-11-13,1.53
2025-11-14,0.91
2025-11-15,0.87
2025-11-16,0.87
2025-11-17,0.95
2025-11-18,0.98
2025-11-19,1.1
2025-11-20,1.16
2025-11-21,1.04
2025-11-22,0.83
2025-11-23,0.74
2025-11-24,1.04
2025-11-25,0.92
2025-11-26,0.85
2025-11-27,0.77
2025-11-28,0.71
2025-11-29,0.71
2025-11-30,1.02
2025-12-01,1.05
2025-12-02,1.05
2025-12-03,0.63
2025-12-04,0.91
2025-12-05,0.58
2025-12-06,0.73
2025-12-07,0.81
2025-12-08,1.14
2025-12-09,1.06
2025-12-10,0.69
2025-12-11,0.7
2025-12-12,0.58
2025-12-13,0.96
2025-12-14,0.86
2025-12-15,0.6
2025-12-16,0.99
2025-12-17,0.63
2025-12-18,0.95
2025-12-19,0.71
2025-12-20,0.74
2025-12-21,0.56
2025-12-22,0.63
2025-12-23,0.77
2025-12-24,0.77
2025-12-25,0.79
2025-12-26,0.76
2025-12-27,1.17
2025-12-28,0.95
2025-12-29,0.67
2025-12-30,0.61
2025-12-31,0.72
2026-01-01,0.93
2026-01-02,1.27
2026-01-03,1.14
2026-01-04,1.12
2026-01-05,1.14
2026-01-06,0.89
2026-01-07,0.69
2026-01-08,0.54
2026-01-09,0.97
2026-01-10,0.69
2026-01-11,0.65
2026-01-12,1.09
2026-01-13,0.91
2026-01-14,0.64
2026-01-15,0.68
2026-01-16,0.59
2026-01-17,0.62
2026-01-18,0.76
