date,mean
2025-10-28,1.6
2025-10-29,1.39
2025-10-30,1.38
2025-10-31,1.03
2025-11-01,1.15
2025-11-02,1.32
2025-11-03,1.47
2025-11-04,2.31
2025-11-05,2.29
2025-11-06,1.59
2025-11-07,1.59
2025-11-08,1.16
2025-11-09,1.39
2025-11-10,1.04
2025-11-11,1.77
2025-11-12,1.55
2025-11-13,1.55
2025-11-14,0.99
2025-11-15,0.97
2025-11-16,0.97
2025-11-17,0.98
2025-11-18,1.01
2025-11-19,1.24
2025-11-20,1.34
2025-11-21,1.17
2025-11-22,0.91
2025-11-23,0.88
2025-11-24,1.27
2025-11-25,1.07
2025-11-26,0.94
2025-11-27,0.83
2025-11-28,0.79
