date,mean
2025-10-28,1.58
2025-10-29,1.41
2025-10-30,1.32
2025-10-31,0.93
2025-11-01,0.99
2025-11-02,1.21
2025-11-03,1.6
2025-11-04,2.43
2025-11-05,1.86
2025-11-06,1.53
2025-11-07,1.53
2025-11-08,1.17
2025-11-09,0.95
2025-11-10,0.81
2025-11-11,1.98
2025-11-12,1.86
2025-11-13,1.86
2025-11-14,1.1
2025-11-15,0.72
2025-11-16,0.72
2025-11-17,0.92
2025-11-18,0.87
2025-11-19,0.91
2025-11-20,1.08
2025-11-21,1.15
2025-11-22,0.72
2025-11-23,0.71
2025-11-24,1.45
2025-11-25,1.14
2025-11-26,0.73
2025-11-27,0.61
2025-11-28,0.54
