date,mean
2025-10-28,1.28
2025-10-29,1.27
2025-10-30,1.16
2025-10-31,0.92
2025-11-01,1.11
2025-11-02,1.19
2025-11-03,1.35
2025-11-04,1.85
2025-11-05,1.61
2025-11-06,1.44
2025-11-07,1.44
2025-11-08,1.24
2025-11-09,0.96
2025-11-10,0.76
2025-11-11,1.75
2025-11-12,1.6
2025-11-13,1.6
2025-11-14,1.06
2025-11-15,0.71
2025-11-16,0.71
2025-11-17,0.93
2025-11-18,0.8
2025-11-19,0.9
2025-11-20,1.16
2025-11-21,1.1
2025-11-22,0.7
2025-11-23,0.74
2025-11-24,1.43
2025-11-25,1.11
2025-11-26,0.74
2025-11-27,0.62
2025-11-28,0.53
2025-11-29,0.51
2025-11-30,0.89
2025-12-01,0.66
2025-12-02,0.66
