date,mean
2025-10-28,1.39
2025-10-29,1.24
2025-10-30,1.28
2025-10-31,0.85
2025-11-01,0.97
2025-11-02,1.36
2025-11-03,1.46
2025-11-04,2.24
2025-11-05,1.8
2025-11-06,1.17
2025-11-07,1.17
2025-11-08,1.11
2025-11-09,1.15
2025-11-10,0.87
2025-11-11,1.58
2025-11-12,1.64
2025-11-13,1.64
2025-11-14,0.99
2025-11-15,0.76
2025-11-16,0.76
2025-11-17,0.92
2025-11-18,1.14
2025-11-19,0.93
2025-11-20,1.08
2025-11-21,1.05
2025-11-22,0.84
2025-11-23,0.71
2025-11-24,0.91
2025-11-25,0.97
2025-11-26,0.89
2025-11-27,0.78
