date,mean
2025-10-28,1.14
2025-10-29,1.18
2025-10-30,1.32
2025-10-31,0.89
2025-11-01,0.92
2025-11-02,1.29
2025-11-03,1.29
2025-11-04,2
2025-11-05,1.63
2025-11-06,1.19
2025-11-07,1.19
2025-11-08,1.25
2025-11-09,1.23
2025-11-10,0.91
2025-11-11,1.67
2025-11-12,1.78
2025-11-13,1.78
2025-11-14,0.98
2025-11-15,0.81
2025-11-16,0.81
2025-11-17,0.77
2025-11-18,0.91
2025-11-19,1
2025-11-20,1.04
2025-11-21,1.21
2025-11-22,0.86
2025-11-23,0.71
2025-11-24,0.95
2025-11-25,1.02
2025-11-26,0.89
2025-11-27,0.82
2025-11-28,0.74
2025-11-29,0.8
2025-11-30,1.01
2025-12-01,1.02
2025-12-02,1.02
2025-12-03,0.69
2025-12-04,1.11
2025-12-05,0.91
2025-12-06,0.96
2025-12-07,0.74
2025-12-08,0.85
2025-12-09,1.03
2025-12-10,0.55
2025-12-11,0.71
2025-12-12,0.47
2025-12-13,0.59
2025-12-14,0.5
