date,mean
2025-10-28,1.57
2025-10-29,1.72
2025-10-30,1.6
2025-10-31,2.18
2025-11-01,1.3
2025-11-02,1.8
2025-11-03,2.02
2025-11-04,1.83
2025-11-05,1.97
2025-11-06,1.58
2025-11-07,1.58
2025-11-08,1.52
2025-11-09,1.23
2025-11-10,1.11
2025-11-11,1.51
2025-11-12,1.69
2025-11-13,1.69
2025-11-14,0.83
2025-11-15,0.82
2025-11-16,0.82
2025-11-17,0.92
2025-11-18,1.5
2025-11-19,1
2025-11-20,1.42
2025-11-21,1.52
2025-11-22,1.28
2025-11-23,1.11
2025-11-24,0.73
2025-11-25,1.59
2025-11-26,1.34
2025-11-27,1.21
2025-11-28,0.98
2025-11-29,0.81
2025-11-30,1.41
2025-12-01,1.19
2025-12-02,1.19
2025-12-03,1
2025-12-04,1.07
2025-12-05,0.72
