date,mean
2025-10-28,1.64
2025-10-29,1.72
2025-10-30,1.52
2025-10-31,1.96
2025-11-01,1.39
2025-11-02,1.94
2025-11-03,1.92
2025-11-04,1.79
2025-11-05,1.87
2025-11-06,1.68
2025-11-07,1.68
2025-11-08,1.74
2025-11-09,1.28
2025-11-10,1.08
2025-11-11,1.58
2025-11-12,1.83
2025-11-13,1.83
2025-11-14,0.63
2025-11-15,0.64
2025-11-16,0.64
2025-11-17,0.85
2025-11-18,1.49
2025-11-19,0.95
2025-11-20,1.33
2025-11-21,1.45
2025-11-22,1.2
2025-11-23,1.14
2025-11-24,0.54
2025-11-25,1.44
2025-11-26,1.26
2025-11-27,1.13
2025-11-28,1.05
2025-11-29,0.73
2025-11-30,1.32
2025-12-01,1.09
2025-12-02,1.09
2025-12-03,1
2025-12-04,0.94
2025-12-05,0.59
2025-12-06,0.83
2025-12-07,0.84
2025-12-08,0.96
2025-12-09,0.76
2025-12-10,0.58
2025-12-11,0.66
2025-12-12,0.41
2025-12-13,1.06
2025-12-14,1.03
2025-12-15,0.51
2025-12-16,0.54
2025-12-17,0.86
2025-12-18,0.76
2025-12-19,0.48
2025-12-20,0.69
2025-12-21,0.71
2025-12-22,0.62
2025-12-23,0.56
2025-12-24,0.61
2025-12-25,0.77
2025-12-26,0.73
2025-12-27,0.73
2025-12-28,0.61
2025-12-29,0.63
2025-12-30,0.7
2025-12-31,0.6
2026-01-01,0.46
2026-01-02,1.1
2026-01-03,0.48
2026-01-04,0.76
2026-01-05,1.21
2026-01-06,1.29
2026-01-07,0.47
2026-01-08,0.42
2026-01-09,1.01
2026-01-10,0.79
2026-01-11,0.49
2026-01-12,0.63
2026-01-13,0.56
2026-01-14,0.58
2026-01-15,0.47
2026-01-16,0.53
2026-01-17,0.88
2026-01-18,0.98
2026-01-19,1.24
2026-01-20,0.87
2026-01-21,0.75
2026-01-22,0.65
2026-01-23,0.79
2026-01-24,0.95
2026-01-25,0.77
2026-01-26,0.62
2026-01-27,1.01
2026-01-28,1.67
2026-01-29,0.61
2026-01-30,1.24
2026-01-31,1.34
2026-02-02,0.62
