date,mean
2025-10-28,1.33
2025-10-29,1.51
2025-10-30,1.57
2025-10-31,1.34
2025-11-01,1.18
2025-11-02,1.54
2025-11-03,1.75
2025-11-04,1.38
2025-11-05,1.61
2025-11-06,1.3
2025-11-07,1.3
2025-11-08,1.33
2025-11-09,1.15
2025-11-10,1.14
2025-11-11,1.4
2025-11-12,1.11
2025-11-13,1.11
2025-11-14,0.82
2025-11-15,0.91
2025-11-16,0.91
2025-11-17,0.82
2025-11-18,1.25
2025-11-19,1.11
2025-11-20,1.28
2025-11-21,1.47
2025-11-22,1.17
2025-11-23,0.91
2025-11-24,0.78
2025-11-25,1.42
2025-11-26,1.18
2025-11-27,1.14
2025-11-28,0.9
2025-11-29,0.81
