date,mean
2025-10-28,1.46
2025-10-29,1.69
2025-10-30,1.45
2025-10-31,1.85
2025-11-01,1.16
2025-11-02,1.78
2025-11-03,1.86
2025-11-04,1.76
2025-11-05,1.65
2025-11-06,1.49
2025-11-07,1.49
2025-11-08,1.54
2025-11-09,1.24
2025-11-10,1.03
2025-11-11,1.47
2025-11-12,1.52
2025-11-13,1.52
2025-11-14,0.57
2025-11-15,0.58
2025-11-16,0.58
2025-11-17,0.77
2025-11-18,1.39
2025-11-19,0.92
2025-11-20,1.23
2025-11-21,1.36
2025-11-22,1.13
2025-11-23,1.09
2025-11-24,0.51
2025-11-25,1.36
2025-11-26,1.21
2025-11-27,1.06
2025-11-28,0.99
2025-11-29,0.71
2025-11-30,1.27
2025-12-01,1.03
2025-12-02,1.03
2025-12-03,0.89
2025-12-04,0.86
2025-12-05,0.55
2025-12-06,0.81
2025-12-07,0.82
2025-12-08,0.92
2025-12-09,0.72
2025-12-10,0.55
2025-12-11,0.65
2025-12-12,0.42
2025-12-13,1.04
2025-12-14,0.97
2025-12-15,0.47
2025-12-16,0.51
2025-12-17,0.83
2025-12-18,0.73
2025-12-19,0.48
2025-12-20,0.69
2025-12-21,0.68
2025-12-22,0.61
2025-12-23,0.5
2025-12-24,0.57
2025-12-25,0.74
2025-12-26,0.7
2025-12-27,0.7
2025-12-28,0.56
2025-12-29,0.62
2025-12-30,0.69
2025-12-31,0.6
2026-01-01,0.43
2026-01-02,1.08
2026-01-03,0.47
2026-01-04,0.74
2026-01-05,1.16
2026-01-06,1.19
2026-01-07,0.45
2026-01-08,0.42
2026-01-09,1
2026-01-10,0.73
2026-01-11,0.48
2026-01-12,0.61
2026-01-13,0.52
2026-01-14,0.57
2026-01-15,0.46
2026-01-16,0.47
2026-01-17,0.78
2026-01-18,0.86
