date,minimum,maximum,range,mean,std
2025-05-06,20.8672466278,22.0217018127,1.15445518494,21.3972405956,0.322801649961
2025-05-07,20.9676609039,22.3087520599,1.34109115601,21.559276207,0.380656434618
2025-05-08,18.4703598022,18.806892395,0.336532592773,18.6389353862,0.0853871491624
2025-05-09,19.7673168182,20.9142379761,1.14692115784,20.3066680755,0.317118216289
2025-05-10,19.3090705872,19.9830513,0.673980712891,19.6219513764,0.160382301897
2025-05-11,19.4612579346,20.9067955017,1.44553756714,20.1989914784,0.401170318874
2025-05-12,19.900724411,21.5888710022,1.68814659119,20.7440764365,0.467162783636
2025-05-13,20.4573631287,22.6325778961,2.17521476746,21.4238960132,0.606180473867
2025-05-14,20.1200218201,21.6875076294,1.56748580933,20.8411672199,0.435908204762
2025-05-15,22.1286659241,24.4407215118,2.31205558777,23.1742000676,0.647699579769
2025-05-16,24.929101944,27.2382049561,2.30910301208,25.9567749656,0.647744344199
2025-05-17,27.3791236877,30.2016372681,2.82251358032,28.6151846785,0.79688592515
2025-05-18,23.0168819427,25.1377048492,2.12082290649,23.9137984233,0.60276854144
2025-05-19,21.9688014984,23.9733924866,2.00459098816,22.9969052933,0.556522272758
2025-05-20,25.1356639862,27.9904117584,2.85474777222,26.3500798863,0.812076076115
2025-05-21,26.8187503815,29.5179328918,2.69918251038,28.0876917048,0.751237358337
2025-05-22,26.7742042542,29.780008316,3.00580406189,28.083231787,0.846910815391
2025-05-23,26.524810791,27.9091968536,1.38438606262,27.1844739003,0.384815435223
2025-05-24,28.7231864929,30.5782546997,1.85506820679,29.6319903273,0.513075558222
2025-05-25,28.5014953613,31.2150173187,2.7135219574,29.7542584673,0.757113537423
2025-05-26,28.0154953003,30.9943161011,2.97882080078,29.3830736342,0.832265257551
2025-05-27,31.3201217651,33.727230072,2.40710830688,32.394817937,0.674118738154
2025-05-28,34.7164840698,36.6727027893,1.95621871948,35.6586287992,0.54394466741
2025-05-29,35.7322044373,38.2229194641,2.49071502686,36.8331194355,0.7003648772
2025-05-30,35.6967887878,37.3899879456,1.69319915771,36.5481446808,0.469082780831
2025-05-31,35.839931488,37.9412231445,2.10129165649,36.7190424282,0.599222883972
2025-06-01,33.0847702026,34.7632598877,1.67848968506,33.7944720858,0.470594770251
2025-06-02,27.7948894501,29.5645847321,1.76969528198,28.5527380268,0.499475939889
2025-06-03,21.7696990967,23.4793338776,1.70963478088,22.5931680574,0.472961167121
2025-06-04,26.0753612518,27.9625701904,1.8872089386,26.9573455312,0.522926981196
2025-06-05,28.5521144867,30.9329032898,2.3807888031,29.6671801907,0.661481817235
2025-06-06,28.7850818634,31.6911220551,2.90604019165,30.0851444934,0.813334783009
2025-06-07,29.8070831299,32.6981201172,2.8910369873,31.1287533362,0.807013543985
2025-06-08,36.1102142334,38.0549736023,1.9447593689,36.9238189812,0.556550177449
2025-06-09,31.6104812622,34.9466400146,3.33615875244,32.9329898681,0.980984163702
2025-06-10,31.1458148956,32.8672370911,1.72142219543,31.7927389097,0.521157649185
2025-06-11,25.7185688019,27.8374176025,2.11884880066,26.6155162121,0.601265500586
2025-06-12,27.1834163666,29.6152553558,2.43183898926,28.2352961727,0.683881242661
2025-06-13,29.0020503998,31.2392578125,2.23720741272,30.0121871239,0.624665141589
2025-06-14,29.0284786224,31.9806480408,2.95216941833,30.3056836631,0.834098892753
2025-06-15,34.5996818542,36.0905227661,1.49084091187,35.271303589,0.415442222736
2025-06-16,38.207862854,38.9479866028,0.740123748779,38.5632433867,0.205761147501
2025-06-17,37.9706268311,39.487361908,1.5167350769,38.6123217674,0.43229608209
2025-06-18,37.372051239,39.0643234253,1.69227218628,38.0884700756,0.476755722628
2025-06-19,37.7775650024,39.3746337891,1.59706878662,38.4784791266,0.445767758104
2025-06-20,36.6910591125,38.0068855286,1.31582641602,37.2957414598,0.36616186281
2025-06-21,31.9393806458,35.0614089966,3.12202835083,33.2503326742,0.8878224512
2025-06-22,32.6324157715,35.669178009,3.03676223755,33.9223903483,0.860432474775
2025-06-23,27.6690444946,33.0984344482,5.42938995361,29.8770645467,1.57876290593
2025-06-24,26.8644981384,27.8303203583,0.965822219849,27.3392686125,0.265601719957
2025-06-25,28.4572944641,29.9922428131,1.534948349,29.2119626088,0.423874676652
2025-06-26,33.0910072327,35.2461891174,2.15518188477,34.0698765319,0.601529808666
2025-06-27,38.3108711243,39.701675415,1.39080429077,38.9499386926,0.38660836183
2025-06-28,41.0561904907,42.2139854431,1.15779495239,41.5728161874,0.322760394458
