date,mean
2025-10-28,1.28
2025-10-29,1.34
2025-10-30,1.28
2025-10-31,0.8
2025-11-01,0.97
2025-11-02,1.59
2025-11-03,1.74
2025-11-04,1.84
2025-11-05,1.43
2025-11-06,1.19
2025-11-07,1.19
2025-11-08,1.38
2025-11-09,1.25
2025-11-10,0.77
2025-11-11,1.07
2025-11-12,1.28
2025-11-13,1.28
2025-11-14,0.73
2025-11-15,0.63
2025-11-16,0.63
2025-11-17,0.93
2025-11-18,1.35
2025-11-19,0.88
2025-11-20,1.11
2025-11-21,1.3
2025-11-22,1.07
2025-11-23,0.91
2025-11-24,0.74
2025-11-25,1.28
2025-11-26,1.04
2025-11-27,0.99
2025-11-28,0.91
