date,mean
2025-10-28,1.4
2025-10-29,1.39
2025-10-30,1.27
2025-10-31,0.91
2025-11-01,1
2025-11-02,1.61
2025-11-03,1.86
2025-11-04,1.72
2025-11-05,1.35
2025-11-06,1.12
2025-11-07,1.12
2025-11-08,1.48
2025-11-09,1.31
2025-11-10,0.73
2025-11-11,0.94
2025-11-12,1.14
2025-11-13,1.14
2025-11-14,0.65
2025-11-15,0.58
2025-11-16,0.58
2025-11-17,0.92
2025-11-18,1.43
2025-11-19,0.86
2025-11-20,1
2025-11-21,1.18
2025-11-22,1.16
2025-11-23,0.99
2025-11-24,0.64
2025-11-25,1.32
2025-11-26,1
2025-11-27,0.98
2025-11-28,0.91
2025-11-29,0.78
2025-11-30,1.35
2025-12-01,1.04
2025-12-02,1.04
2025-12-03,0.8
2025-12-04,1.13
2025-12-05,0.65
2025-12-06,0.86
2025-12-07,0.65
2025-12-08,0.59
2025-12-09,0.64
2025-12-10,0.62
