date,minimum,maximum,range,mean,std
2025-05-06,20.064496994,20.3458595276,0.281362533569,20.2620147129,0.0581697494685
2025-05-07,19.6160831451,19.8344326019,0.218349456787,19.7695648985,0.0453421105664
2025-05-08,19.5096302032,19.702495575,0.192865371704,19.6604881287,0.0450568787273
2025-05-09,19.7962207794,19.8941116333,0.0978908538818,19.8207319368,0.0225933627744
2025-05-10,18.5043106079,18.8090744019,0.304763793945,18.5992524849,0.0835714408726
2025-05-11,19.5026283264,19.7142543793,0.211626052856,19.5724333997,0.0611091260448
2025-05-12,19.8982105255,20.0327739716,0.134563446045,19.9388371594,0.0363227414386
2025-05-13,19.4053459167,19.8009395599,0.395593643188,19.5251962914,0.107212223021
2025-05-14,19.0058021545,19.3981266022,0.392324447632,19.1215307488,0.1030290511
2025-05-15,20.0023651123,20.2145614624,0.212196350098,20.0686189903,0.0568990339937
2025-05-16,23.8636054993,24.2453613281,0.381755828857,24.0852304495,0.0697318575519
2025-05-17,26.8066329956,27.881975174,1.07534217834,27.6481818433,0.251113103482
2025-05-18,20.3006916046,20.4029312134,0.102239608765,20.3311705679,0.0271026140378
2025-05-19,21.403131485,21.6875915527,0.284460067749,21.4923265565,0.0802663969566
2025-05-20,22.2044219971,22.5553855896,0.350963592529,22.3179935239,0.0978614866993
2025-05-21,22.6030807495,22.9504146576,0.347333908081,22.7083589086,0.0931690898533
2025-05-22,22.2962532043,22.6040687561,0.307815551758,22.3845616467,0.079358901142
2025-05-23,24.1199092865,24.5074996948,0.387590408325,24.3103910482,0.0675622942945
2025-05-24,27.0515842438,27.7854862213,0.733901977539,27.6474219988,0.171987743565
2025-05-25,22.4050674438,22.8783397675,0.473272323608,22.5541409546,0.130916556514
2025-05-26,20.904838562,21.3059253693,0.401086807251,21.0341187963,0.112440750808
2025-05-27,24.5287818909,24.9442634583,0.415481567383,24.6692679063,0.0904122557589
2025-05-28,28.316904068,28.9115829468,0.594678878784,28.6697451034,0.106916350277
2025-05-29,32.6508216858,34.172542572,1.52172088623,33.8447832072,0.353172943538
2025-05-30,30.3476257324,31.2352695465,0.887643814087,30.9779369066,0.182953344773
2025-05-31,30.9276943207,32.3717651367,1.44407081604,32.0638418737,0.334316898973
2025-06-01,25.0801639557,25.4244670868,0.344303131104,25.1730276864,0.0848225155641
2025-06-02,20.0053157806,20.3746261597,0.369310379028,20.1285193101,0.104159024778
2025-06-03,20.2014408112,20.389421463,0.187980651855,20.2562920193,0.0494151584386
2025-06-04,23.5337982178,23.818687439,0.284889221191,23.6929226641,0.0502225108143
2025-06-05,23.796339035,24.0721321106,0.275793075562,23.8723491093,0.0689758036183
2025-06-06,24.598110199,24.8652515411,0.267141342163,24.7192464505,0.048367049616
2025-06-07,23.7923069,24.0890045166,0.296697616577,23.872753971,0.0738237979936
2025-06-08,27.8852710724,28.4613246918,0.576053619385,28.1375315324,0.106000065448
2025-06-09,32.3003120422,33.8733329773,1.57302093506,33.5246070286,0.367146683118
2025-06-10,24.8747768402,25.6883716583,0.813594818115,25.5120970168,0.192671455926
2025-06-11,23.6155490875,23.9944934845,0.378944396973,23.9157483083,0.0890876288231
2025-06-12,25.8080749512,26.8837471008,1.07567214966,26.6366212953,0.255050779947
2025-06-13,25.3111686707,25.558883667,0.247714996338,25.4182948706,0.0455579956803
2025-06-14,23.5621929169,23.7729492188,0.21075630188,23.6353933946,0.044644884427
2025-06-15,25.5810432434,25.9805030823,0.399459838867,25.7411754536,0.0768156719655
2025-06-16,32.9102973938,34.5726394653,1.66234207153,34.216117643,0.38332336173
2025-06-17,33.0742340088,34.5782241821,1.50399017334,34.2573291131,0.347814075426
2025-06-18,29.6452350616,31.1780338287,1.53279876709,30.8641986487,0.353783380523
2025-06-19,30.0998687744,31.1802024841,1.08033370972,30.9522530898,0.247856522139
2025-06-20,26.5284385681,26.8923091888,0.363870620728,26.7060932663,0.0667664344953
2025-06-21,26.0292301178,26.369134903,0.339904785156,26.2606455605,0.073158945864
2025-06-22,24.0530509949,24.2490291595,0.195978164673,24.1214310268,0.0389477861314
2025-06-23,28.0099697113,29.1815032959,1.17153358459,28.9345611356,0.269474198361
2025-06-24,25.7464847565,26.5865154266,0.840030670166,26.3923381589,0.199208003351
2025-06-25,25.032377243,25.1899223328,0.157545089722,25.1038660373,0.0275367968046
2025-06-26,26.6815166473,27.0551757813,0.373659133911,26.9402833615,0.080499423303
2025-06-27,29.8598117828,30.4153137207,0.555501937866,30.2257333791,0.114205536331
2025-06-28,34.0676956177,35.1752471924,1.10755157471,34.9310762657,0.262394544773
2025-06-29,36.5523262024,37.8744087219,1.32208251953,37.5735334,0.315041430946
2025-06-30,37.0616226196,38.5663528442,1.50473022461,38.2080687757,0.354337817725
2025-07-01,27.335811615,27.8283576965,0.492546081543,27.595738393,0.0877784126345
2025-07-02,25.4109020233,25.8941631317,0.483261108398,25.7429044831,0.0981012616405
2025-07-03,31.6101398468,33.3743286133,1.76418876648,32.9952191767,0.407664690735
2025-07-04,30.6311798096,32.2773857117,1.6462059021,31.9136972247,0.382680266309
2025-07-05,25.8925819397,26.3411407471,0.448558807373,26.1675923186,0.0863190789532
2025-07-06,25.0732269287,25.3126602173,0.239433288574,25.1424738326,0.0527180206199
2025-07-07,26.2612056732,26.5927333832,0.331527709961,26.4103180507,0.0588582851317
2025-07-08,32.669178009,34.8635215759,2.19434356689,34.3465320659,0.518982656205
2025-07-09,27.1731338501,28.480173111,1.30703926086,28.1766970293,0.309856193309
2025-07-10,26.1382312775,26.887304306,0.749073028564,26.7147134745,0.177604773903
2025-07-11,23.2785358429,23.6934757233,0.414939880371,23.5974736124,0.0984085729538
2025-07-12,24.7580242157,24.9274272919,0.169403076172,24.8742974119,0.0371237272386
2025-07-13,26.530544281,26.8315372467,0.300992965698,26.7467562478,0.0668233234252
2025-07-14,25.6185836792,25.872341156,0.253757476807,25.7199890569,0.0466932094519
2025-07-15,32.0312995911,33.3756256104,1.34432601929,33.0821812468,0.317178084149
2025-07-16,28.788772583,29.2311935425,0.442420959473,29.0562942073,0.0832937981426
2025-07-17,27.0906562805,27.4721050262,0.381448745728,27.3464647329,0.0802763036577
2025-07-18,26.0099716187,26.392375946,0.382404327393,26.3165096427,0.0911086663632
2025-07-19,24.9852428436,25.1480464935,0.162803649902,25.0370551415,0.0400969923516
2025-07-20,25.6383094788,25.8360557556,0.197746276855,25.77047402,0.0408724468928
2025-07-21,24.9442558289,25.1821689606,0.237913131714,25.0834934307,0.0454551880104
2025-07-22,26.8196277618,27.2327423096,0.413114547729,27.1270344572,0.0931482331263
2025-07-23,24.1182746887,24.3013057709,0.183031082153,24.204770754,0.0323846636355
2025-07-24,28.5428371429,29.0681228638,0.525285720825,28.913084606,0.115506278896
2025-07-25,34.5838432312,35.5844802856,1.00063705444,35.3637863735,0.229823759234
2025-07-26,33.9716491699,35.8693084717,1.89765930176,35.4459426448,0.438076981626
2025-07-27,29.4826068878,30.2311553955,0.74854850769,30.0640091446,0.167668959956
2025-07-28,26.5229911804,27.1744651794,0.651473999023,27.0043067212,0.138862107256
2025-07-29,36.5593147278,38.5675354004,2.00822067261,38.1132810341,0.46322556007
2025-07-30,36.1092605591,38.0722846985,1.9630241394,37.6330247555,0.455442122398
2025-07-31,31.3526248932,32.8774375916,1.52481269836,32.5492143811,0.354723824245
2025-08-01,27.0761795044,27.7572097778,0.681030273438,27.5908319365,0.147687559221
2025-08-02,29.5085964203,30.777967453,1.26937103271,30.4963460598,0.291197315436
2025-08-03,34.0213012695,35.6700325012,1.64873123169,35.2995821395,0.378246055124
2025-08-04,32.5792617798,34.4674949646,1.88823318481,34.0285821591,0.436756688464
2025-08-05,33.801158905,35.469379425,1.66822052002,35.0849503571,0.384971488424
2025-08-06,30.8623752594,32.8660163879,2.00364112854,32.3993484209,0.464083019747
2025-08-07,28.0810852051,29.1829090118,1.10182380676,28.9413616252,0.253408137191
2025-08-08,30.5473804474,32.4647102356,1.91732978821,32.0098514557,0.440419075743
2025-08-09,32.5770225525,34.4634208679,1.88639831543,34.0156788376,0.431519523363
2025-08-10,34.1627883911,36.3606796265,2.19789123535,35.846405965,0.508064559432
2025-08-11,36.5544815063,38.2662963867,1.71181488037,37.8654689429,0.394327275805
2025-08-12,37.6157150269,38.3834571838,0.767742156982,38.2054050374,0.17733670954
2025-08-13,31.6540985107,32.3848838806,0.730785369873,32.2318140066,0.173639226484
2025-08-18,27.0401248932,27.42527771,0.385152816772,27.328991692,0.0874055582909
2025-08-19,25.5487766266,25.8435058594,0.294729232788,25.7566305197,0.0638358198305
2025-08-20,25.6770648956,26.027961731,0.350896835327,25.938791275,0.0790387033711
2025-08-21,25.9149341583,26.1810722351,0.266138076782,26.0770935562,0.0520007299482
2025-08-22,28.4599666595,29.1179141998,0.657947540283,28.9670743402,0.15341361343
2025-08-23,27.9388427734,28.3777523041,0.43890953064,28.2344494226,0.0933979875515
2025-08-24,26.6709575653,26.9900379181,0.319080352783,26.8676592269,0.0643754348844
2025-08-25,27.0321445465,27.405424118,0.373279571533,27.2631580785,0.0753676341157
2025-08-26,26.3171062469,26.6188831329,0.301776885986,26.4850409886,0.0553761008497
2025-08-27,24.951089859,25.2299747467,0.278884887695,25.154905859,0.0614645802429
2025-08-28,24.2889690399,24.5213871002,0.232418060303,24.4613490914,0.0518583395178
2025-08-29,26.7154808044,27.0928974152,0.377416610718,27.0180516873,0.089857690686
2025-08-30,26.0298748016,26.2642612457,0.234386444092,26.1751900079,0.0461277776829
2025-08-31,24.0354881287,24.1768360138,0.141347885132,24.1022319434,0.0249596600041
2025-09-01,24.1419219971,24.2768306732,0.134908676147,24.2043451273,0.0237810169938
2025-09-02,26.4089431763,26.7919902802,0.383047103882,26.7099446351,0.0907050621834
2025-09-03,27.1954708099,27.5092277527,0.313756942749,27.4363735487,0.0733533992939
2025-09-04,25.4872264862,25.8233108521,0.336084365845,25.7426186328,0.0755467556872
2025-09-05,27.7692565918,28.4864788055,0.717222213745,28.3390858128,0.170663529772
2025-09-06,28.7103023529,30.2738647461,1.56356239319,29.9056869363,0.36920667962
