date,mean
2025-10-28,1.38
2025-10-29,1.73
2025-10-30,1.6
2025-10-31,1.01
2025-11-01,1.47
2025-11-02,1.64
2025-11-03,1.48
2025-11-04,1.81
2025-11-05,2.29
2025-11-06,1.78
2025-11-07,1.78
2025-11-08,1.51
2025-11-09,1.32
2025-11-10,1.43
2025-11-11,1.54
2025-11-12,1.31
2025-11-13,1.31
2025-11-14,1.5
2025-11-15,1.46
2025-11-16,1.46
2025-11-17,1.3
2025-11-18,1.58
2025-11-19,1.47
2025-11-20,1.88
2025-11-21,2.09
2025-11-22,1.76
2025-11-23,1.01
2025-11-24,1.02
2025-11-25,1.58
2025-11-26,1.54
2025-11-27,1.53
2025-11-28,1.06
2025-11-29,1.03
2025-11-30,1.63
2025-12-01,1.46
2025-12-02,1.46
2025-12-03,1.21
2025-12-04,1.13
2025-12-05,0.79
2025-12-06,0.87
2025-12-07,0.88
2025-12-08,1.14
2025-12-09,0.71
2025-12-10,1.15
2025-12-11,0.84
2025-12-12,0.49
2025-12-13,1.4
2025-12-14,1.51
2025-12-15,0.84
2025-12-16,1.76
2025-12-17,1.2
2025-12-18,0.96
2025-12-19,1.21
2025-12-20,0.87
2025-12-21,0.94
2025-12-22,0.88
2025-12-23,0.86
2025-12-24,0.84
2025-12-25,0.9
2025-12-26,0.97
2025-12-27,0.99
2025-12-28,1.16
2025-12-29,0.87
2025-12-30,0.65
2025-12-31,0.84
2026-01-01,0.9
2026-01-02,1.44
2026-01-03,0.82
2026-01-04,1.51
2026-01-05,1.71
2026-01-06,1.65
2026-01-07,1.21
2026-01-08,0.78
2026-01-09,1.3
2026-01-10,0.88
2026-01-11,0.82
2026-01-12,1.3
2026-01-13,1.08
2026-01-14,1
2026-01-15,1.02
2026-01-16,0.76
2026-01-17,1.04
2026-01-18,1.08
2026-01-19,1.23
2026-01-20,0.95
2026-01-21,1.28
2026-01-22,1.13
2026-01-23,1.14
2026-01-24,1.14
2026-01-25,1.02
2026-01-26,0.91
2026-01-27,1.61
2026-01-28,1.46
2026-01-29,0.74
2026-01-30,1.27
2026-01-31,1.51
2026-02-01,0.53
2026-02-02,1.62
2026-02-03,1.35
2026-02-04,0.55
2026-02-05,1.59
2026-02-06,1.58
2026-02-07,1.57
2026-02-08,1.38
2026-02-09,0.52
2026-02-10,0.48
