date,mean
2025-10-28,1.83
2025-10-29,2.03
2025-10-30,1.8
2025-10-31,2.74
2025-11-01,1.51
2025-11-02,2.01
2025-11-03,2.42
2025-11-04,2.53
2025-11-05,2.53
2025-11-06,1.83
2025-11-07,1.83
2025-11-08,1.78
2025-11-09,1.52
2025-11-10,1.42
2025-11-11,2.02
2025-11-12,2.13
2025-11-13,2.13
2025-11-14,1.25
2025-11-15,1.06
2025-11-16,1.06
2025-11-17,1.32
2025-11-18,1.76
2025-11-19,1.2
2025-11-20,1.61
2025-11-21,1.97
2025-11-22,1.7
2025-11-23,1.28
2025-11-24,1.04
2025-11-25,1.97
2025-11-26,1.67
2025-11-27,1.57
2025-11-28,1.3
2025-11-29,0.9
2025-11-30,1.52
2025-12-01,1.57
2025-12-02,1.57
2025-12-03,1.35
2025-12-04,1.16
2025-12-05,0.74
2025-12-06,0.97
2025-12-07,1.08
2025-12-08,1.46
2025-12-09,1.01
2025-12-10,0.83
2025-12-11,0.81
2025-12-12,0.46
2025-12-13,1.33
2025-12-14,1.48
2025-12-15,0.73
2025-12-16,1.17
2025-12-17,1.27
2025-12-18,1.13
2025-12-19,0.95
2025-12-20,1.04
2025-12-21,0.94
2025-12-22,0.99
2025-12-23,0.94
2025-12-24,0.8
2025-12-25,0.99
2025-12-26,0.92
2025-12-27,0.98
2025-12-28,1.15
2025-12-29,0.81
2025-12-30,0.8
2025-12-31,0.9
2026-01-01,0.72
2026-01-02,1.87
2026-01-03,0.6
2026-01-04,1.25
2026-01-05,1.6
