date,mean
2025-10-28,1.89
2025-10-29,1.88
2025-10-30,1.76
2025-10-31,2.21
2025-11-01,1.48
2025-11-02,2.34
2025-11-03,2.04
2025-11-04,2.58
2025-11-05,2.33
2025-11-06,1.82
2025-11-07,1.82
2025-11-08,1.73
2025-11-09,1.58
2025-11-10,1.16
2025-11-11,1.7
2025-11-12,1.85
2025-11-13,1.85
2025-11-14,1.57
2025-11-15,1.15
2025-11-16,1.15
2025-11-17,1.55
2025-11-18,1.59
2025-11-19,1.32
2025-11-20,1.49
2025-11-21,1.83
2025-11-22,1.89
2025-11-23,1.46
2025-11-24,0.99
2025-11-25,1.75
2025-11-26,1.54
2025-11-27,1.5
2025-11-28,1.28
2025-11-29,0.84
2025-11-30,1.58
2025-12-01,1.31
2025-12-02,1.31
2025-12-03,1.17
2025-12-04,0.93
2025-12-05,0.73
2025-12-06,0.95
2025-12-07,1.1
2025-12-08,1.28
2025-12-09,1.23
2025-12-10,0.89
2025-12-11,0.82
2025-12-12,0.55
2025-12-13,1.51
2025-12-14,1.33
2025-12-15,0.79
2025-12-16,1.36
2025-12-17,1.11
2025-12-18,1.02
2025-12-19,1.11
2025-12-20,0.96
2025-12-21,1.11
2025-12-22,1.01
2025-12-23,1.06
2025-12-24,0.91
2025-12-25,0.87
2025-12-26,0.93
2025-12-27,0.86
2025-12-28,1.21
2025-12-29,0.85
2025-12-30,0.84
2025-12-31,1.07
2026-01-01,1.01
