date,mean
2025-10-28,1.88
2025-10-29,1.96
2025-10-30,1.77
2025-10-31,2.15
2025-11-01,1.46
2025-11-02,2.31
2025-11-03,2.1
2025-11-04,2.5
2025-11-05,2.48
2025-11-06,1.85
2025-11-07,1.85
2025-11-08,1.88
2025-11-09,1.6
2025-11-10,1.28
2025-11-11,1.77
2025-11-12,1.92
2025-11-13,1.92
2025-11-14,1.45
2025-11-15,1.06
2025-11-16,1.06
2025-11-17,1.62
2025-11-18,1.61
2025-11-19,1.36
2025-11-20,1.57
2025-11-21,1.86
2025-11-22,1.86
2025-11-23,1.46
2025-11-24,1.08
2025-11-25,1.92
2025-11-26,1.53
2025-11-27,1.5
2025-11-28,1.29
2025-11-29,0.88
2025-11-30,1.61
2025-12-01,1.28
2025-12-02,1.28
2025-12-03,1.3
2025-12-04,1.03
2025-12-05,0.82
2025-12-06,0.93
2025-12-07,1.08
2025-12-08,1.28
2025-12-09,1.23
2025-12-10,0.85
2025-12-11,0.81
2025-12-12,0.53
2025-12-13,1.55
2025-12-14,1.3
2025-12-15,0.79
2025-12-16,1.32
