date,mean
2025-10-28,0.88
2025-10-29,0.96
2025-10-30,0.89
2025-10-31,0.68
2025-11-01,0.99
2025-11-02,0.92
2025-11-03,1.12
2025-11-04,1.05
2025-11-05,1.07
2025-11-06,1.04
2025-11-07,1.04
2025-11-08,0.96
2025-11-09,0.88
2025-11-10,0.72
2025-11-11,1.23
2025-11-12,1.11
2025-11-13,1.11
2025-11-14,0.65
2025-11-15,0.59
2025-11-16,0.59
2025-11-17,0.86
2025-11-18,0.74
2025-11-19,0.9
2025-11-20,0.98
2025-11-21,0.91
2025-11-22,0.59
2025-11-23,0.53
2025-11-24,0.89
2025-11-25,0.74
2025-11-26,0.67
2025-11-27,0.57
2025-11-28,0.51
