date,mean
2025-10-28,0.98
2025-10-29,1
2025-10-30,0.97
2025-10-31,0.66
2025-11-01,0.96
2025-11-02,1.02
2025-11-03,1.07
2025-11-04,1.12
2025-11-05,1.1
2025-11-06,1.07
2025-11-07,1.07
2025-11-08,1.01
2025-11-09,0.88
2025-11-10,0.69
2025-11-11,1.27
2025-11-12,1.13
2025-11-13,1.13
2025-11-14,0.67
2025-11-15,0.6
2025-11-16,0.6
2025-11-17,0.83
2025-11-18,0.72
2025-11-19,1.02
2025-11-20,1.19
2025-11-21,1.07
2025-11-22,0.64
2025-11-23,0.54
2025-11-24,0.93
2025-11-25,0.81
2025-11-26,0.66
2025-11-27,0.57
2025-11-28,0.51
2025-11-29,0.49
2025-11-30,1.02
2025-12-01,0.6
2025-12-02,0.6
2025-12-03,0.59
2025-12-04,0.84
2025-12-05,0.71
2025-12-06,0.57
2025-12-07,0.61
2025-12-08,0.62
2025-12-09,0.75
2025-12-10,0.48
2025-12-11,0.49
2025-12-12,0.42
2025-12-13,0.57
2025-12-14,0.46
2025-12-15,0.42
