date,minimum,maximum,range,mean,std
2025-05-05,7.82028675079,9.71053600311,1.89024925232,8.84103822947,0.491873579846
2025-05-06,7.48617267609,8.90746021271,1.42128753662,8.12823633671,0.407394236261
2025-05-07,6.56770372391,8.17049121857,1.60278749466,7.32930150032,0.433858822371
2025-05-08,7.10889959335,7.68013858795,0.571238994598,7.48000955343,0.121334900456
2025-05-09,7.51902389526,8.1534318924,0.634407997131,7.83195769787,0.168050686458
2025-05-10,5.36188983917,6.12808609009,0.766196250916,5.7865462923,0.182324628332
2025-05-11,3.20229506493,5.28390312195,2.08160805702,4.24902253866,0.565705263144
2025-05-12,3.56191778183,5.686460495,2.12454271317,4.66684340119,0.56473765528
2025-05-13,6.63576078415,6.99317979813,0.357419013977,6.8601850462,0.0778019510218
2025-05-14,4.00372076035,5.23768615723,1.23396539688,4.76520847082,0.306998543253
2025-05-15,5.83578872681,6.22454977036,0.388761043549,6.04616907835,0.112939283263
2025-05-16,9.21768569946,9.90019130707,0.682505607605,9.49896711826,0.195870565489
2025-05-17,10.4917840958,14.2996768951,3.80789279938,12.3743196392,0.959227140618
2025-05-18,9.06673526764,9.67435741425,0.607622146606,9.34772076607,0.1579393876
2025-05-19,7.90911579132,8.30452823639,0.395412445068,8.17688088179,0.087869712717
2025-05-20,7.3261218071,8.6779127121,1.351790905,8.14801170349,0.326999590103
2025-05-22,10.2987346649,11.1385707855,0.839836120605,10.7851800537,0.17796712104
2025-05-23,9.46646976471,10.951002121,1.48453235626,10.2234854555,0.375954888452
2025-05-24,10.0136594772,13.153875351,3.14021587372,11.5978758001,0.796364223397
2025-05-25,9.64842796326,11.4288578033,1.78042984009,10.8885444117,0.391694221809
2025-05-26,9.8233127594,10.9088888168,1.08557605743,10.3074050856,0.206170086352
2025-05-27,11.3884630203,13.6454229355,2.25695991516,12.7311546421,0.502009813546
2025-05-28,13.7940454483,16.123790741,2.32974529266,15.1261654139,0.492362765248
2025-05-29,16.3118000031,20.6005764008,4.28877639771,18.800005455,0.999685939609
2025-05-30,16.9398326874,19.6679058075,2.72807312012,18.595563612,0.594726167264
2025-05-31,16.5550994873,19.7327785492,3.17767906189,18.4293795109,0.73050961819
2025-06-01,13.9068346024,14.6638383865,0.75700378418,14.2218708754,0.195020520069
2025-06-02,11.3002901077,11.7705392838,0.470249176025,11.5165104532,0.102489661051
2025-06-03,9.90356254578,10.5651788712,0.661616325378,10.2974181128,0.142584326911
2025-06-04,7.94691371918,9.10507583618,1.158162117,8.6879979372,0.276928461788
2025-06-05,8.44948577881,9.7914352417,1.34194946289,9.1598003912,0.367877640749
2025-06-06,9.94797325134,10.5212278366,0.573254585266,10.3104278564,0.10787639681
2025-06-07,9.26092147827,10.7068462372,1.44592475891,10.2260082006,0.353062816599
2025-06-08,10.6145906448,12.6151170731,2.00052642822,12.0487955618,0.476542590396
2025-06-09,16.1498603821,21.1903324127,5.04047203064,18.9403344917,1.2175457652
2025-06-10,15.3631496429,15.9709367752,0.607787132263,15.7014533806,0.143880746787
2025-06-11,12.4477186203,13.4681463242,1.02042770386,12.8402059793,0.272164258271
2025-06-12,12.0380687714,12.8150291443,0.776960372925,12.5651091671,0.191971888965
2025-06-13,11.7512693405,12.5755720139,0.82430267334,12.253716712,0.188750013228
2025-06-14,9.524766922,10.1930847168,0.6683177948,9.89252139091,0.152204203635
2025-06-15,9.69073295593,11.0524902344,1.36175727844,10.6137596035,0.342507616012
2025-06-16,14.418639183,16.838476181,2.41983699799,15.5734539557,0.710122910579
2025-06-17,18.2455501556,22.0571269989,3.81157684326,20.2867380619,0.888944775446
2025-06-18,18.2683925629,21.666059494,3.39766693115,20.128781786,0.792164949739
2025-06-19,18.8108997345,19.5182762146,0.707376480103,19.1632864571,0.159996901513
2025-06-20,15.7681055069,16.8344230652,1.06631755829,16.3367483044,0.302392341851
2025-06-21,11.7844581604,14.0972309113,2.31277275085,13.177558322,0.620712759986
2025-06-22,12.2240276337,12.9193696976,0.695342063904,12.6756763792,0.145731975647
2025-06-23,14.6489028931,15.7112569809,1.06235408783,15.217676897,0.23179003319
2025-06-24,14.3381662369,14.9788303375,0.640664100647,14.6244272423,0.154076746553
2025-06-25,13.0239229202,13.9538106918,0.929887771606,13.5161347723,0.208807300629
2025-06-26,12.2922859192,12.4244213104,0.132135391235,12.3750161409,0.0356464658568
2025-06-27,14.9438438416,16.1161193848,1.17227554321,15.727345171,0.251339548383
2025-06-28,18.5577430725,21.0775299072,2.51978683472,20.1002192402,0.548649824892
2025-06-29,19.5724201202,22.6686286926,3.09620857239,20.882708931,0.790517945331
2025-06-30,19.0423660278,24.1303882599,5.08802223206,21.8058272362,1.21298929165
2025-07-01,17.2836608887,18.6859416962,1.4022808075,18.0123037624,0.377809596893
2025-07-02,15.0765304565,17.1860561371,2.10952568054,16.1545116806,0.522762280026
2025-07-03,18.2193336487,19.9146175385,1.69528388977,18.9552337074,0.466051887836
2025-07-04,19.1099281311,20.4065513611,1.29662322998,19.72902215,0.316119134345
2025-07-05,19.4205551147,20.2499008179,0.829345703125,19.7187341595,0.201817506942
2025-07-06,16.6837730408,18.1580314636,1.47425842285,17.4891885567,0.438922115616
2025-07-07,15.5384902954,16.6088161469,1.07032585144,16.0563042498,0.264334284665
2025-07-08,14.6746959686,16.1798629761,1.50516700745,15.4575785351,0.37753883274
2025-07-09,16.0593585968,18.0025787354,1.94322013855,16.9344241524,0.518391587333
2025-07-10,14.0645599365,15.0171995163,0.952639579773,14.4362219954,0.250441801624
