date,mean
2025-10-28,1.26
2025-10-29,1.56
2025-10-30,1.53
2025-10-31,1.23
2025-11-01,1.13
2025-11-02,1.57
2025-11-03,1.62
2025-11-04,1.68
2025-11-05,1.98
2025-11-06,1.39
2025-11-07,1.39
2025-11-08,1.38
2025-11-09,1.25
2025-11-10,0.95
2025-11-11,1.53
2025-11-12,1.32
2025-11-13,1.32
2025-11-14,0.94
2025-11-15,1
2025-11-16,1
2025-11-17,0.9
2025-11-18,1.27
2025-11-19,1.13
2025-11-20,1.36
2025-11-21,1.52
2025-11-22,1.14
2025-11-23,0.9
2025-11-24,0.92
2025-11-25,1.45
2025-11-26,1.03
2025-11-27,1.11
2025-11-28,0.91
2025-11-29,0.88
2025-11-30,1.36
2025-12-01,1.03
2025-12-02,1.03
2025-12-03,0.88
2025-12-04,1.05
2025-12-05,0.72
2025-12-06,1.05
2025-12-07,0.89
2025-12-08,1.01
2025-12-09,0.8
2025-12-10,0.81
2025-12-11,0.76
2025-12-12,0.53
2025-12-13,1.19
2025-12-14,1.22
2025-12-15,0.56
2025-12-16,1.31
2025-12-17,0.81
2025-12-18,0.85
2025-12-19,1.07
2025-12-20,0.7
2025-12-21,0.66
2025-12-22,0.65
2025-12-23,0.74
2025-12-24,0.74
2025-12-25,0.69
2025-12-26,0.64
2025-12-27,1.11
2025-12-28,1.05
2025-12-29,0.74
2025-12-30,0.64
2025-12-31,0.74
2026-01-01,0.81
2026-01-02,1.17
2026-01-03,0.83
2026-01-04,1.09
2026-01-05,1.31
2026-01-06,1.27
2026-01-07,0.72
2026-01-08,0.55
2026-01-09,1.07
2026-01-10,0.7
2026-01-11,0.55
2026-01-12,0.97
2026-01-13,0.85
2026-01-14,0.7
2026-01-15,0.66
2026-01-16,0.64
2026-01-17,0.74
2026-01-18,0.88
2026-01-19,1.04
2026-01-20,0.72
2026-01-21,1.13
2026-01-22,0.91
2026-01-23,0.91
2026-01-24,1.06
2026-01-25,0.83
2026-01-26,1.01
2026-01-27,1.39
2026-01-28,1.67
2026-01-29,0.85
2026-01-30,1.33
2026-01-31,1.37
2026-02-02,0.65
