date,mean
2025-10-28,1.38
2025-10-29,1.57
2025-10-30,1.47
2025-10-31,1.29
2025-11-01,1.09
2025-11-02,1.62
2025-11-03,1.73
2025-11-04,1.78
2025-11-05,1.84
2025-11-06,1.35
2025-11-07,1.35
2025-11-08,1.4
2025-11-09,1.26
2025-11-10,0.92
2025-11-11,1.43
2025-11-12,1.39
2025-11-13,1.39
2025-11-14,0.84
2025-11-15,0.85
2025-11-16,0.85
2025-11-17,0.91
2025-11-18,1.35
2025-11-19,1.02
2025-11-20,1.24
2025-11-21,1.4
2025-11-22,1.16
2025-11-23,0.93
2025-11-24,0.79
2025-11-25,1.36
2025-11-26,1.06
2025-11-27,1.06
2025-11-28,0.9
2025-11-29,0.82
