date,mean
2025-10-28,1.26
2025-10-29,1.55
2025-10-30,1.49
2025-10-31,1.14
2025-11-01,1.1
2025-11-02,1.51
2025-11-03,1.52
2025-11-04,1.71
2025-11-05,1.9
2025-11-06,1.33
2025-11-07,1.33
2025-11-08,1.32
2025-11-09,1.2
2025-11-10,0.94
2025-11-11,1.62
2025-11-12,1.29
2025-11-13,1.29
2025-11-14,1
2025-11-15,1.03
2025-11-16,1.03
2025-11-17,0.88
2025-11-18,1.18
2025-11-19,1.12
2025-11-20,1.33
2025-11-21,1.4
2025-11-22,1.04
2025-11-23,0.85
2025-11-24,0.95
2025-11-25,1.35
2025-11-26,0.98
2025-11-27,1.02
2025-11-28,0.88
2025-11-29,0.86
2025-11-30,1.31
2025-12-01,0.98
2025-12-02,0.98
2025-12-03,0.84
2025-12-04,0.99
2025-12-05,0.71
2025-12-06,0.98
2025-12-07,0.89
2025-12-08,1.04
2025-12-09,0.81
2025-12-10,0.8
2025-12-11,0.78
2025-12-12,0.55
2025-12-13,1.16
2025-12-14,1.17
2025-12-15,0.58
2025-12-16,1.3
2025-12-17,0.79
2025-12-18,0.86
2025-12-19,1.05
2025-12-20,0.67
2025-12-21,0.66
2025-12-22,0.64
2025-12-23,0.74
2025-12-24,0.71
2025-12-25,0.67
2025-12-26,0.63
2025-12-27,1.09
2025-12-28,1.04
2025-12-29,0.74
2025-12-30,0.66
2025-12-31,0.75
2026-01-01,0.84
2026-01-02,1.13
2026-01-03,0.82
2026-01-04,1.07
2026-01-05,1.28
2026-01-06,1.24
2026-01-07,0.78
2026-01-08,0.57
2026-01-09,1.04
2026-01-10,0.69
2026-01-11,0.59
2026-01-12,1
2026-01-13,0.88
2026-01-14,0.71
2026-01-15,0.68
2026-01-16,0.65
2026-01-17,0.73
2026-01-18,0.87
2026-01-19,0.95
2026-01-20,0.71
2026-01-21,1.16
2026-01-22,0.99
