date,mean
2025-10-28,1.35
2025-10-29,1.55
2025-10-30,1.48
2025-10-31,1.19
2025-11-01,1.09
2025-11-02,1.57
2025-11-03,1.66
2025-11-04,1.82
2025-11-05,1.87
2025-11-06,1.33
2025-11-07,1.33
2025-11-08,1.36
2025-11-09,1.26
2025-11-10,0.94
2025-11-11,1.5
2025-11-12,1.37
2025-11-13,1.37
2025-11-14,0.89
2025-11-15,0.91
2025-11-16,0.91
2025-11-17,0.9
2025-11-18,1.28
2025-11-19,1.03
2025-11-20,1.24
2025-11-21,1.38
2025-11-22,1.13
2025-11-23,0.89
2025-11-24,0.85
2025-11-25,1.32
2025-11-26,1.03
2025-11-27,1.06
2025-11-28,0.89
2025-11-29,0.84
2025-11-30,1.29
2025-12-01,1.04
2025-12-02,1.04
2025-12-03,0.82
2025-12-04,1.02
2025-12-05,0.66
2025-12-06,0.98
2025-12-07,0.87
2025-12-08,0.98
