date,mean
2025-10-28,1.42
2025-10-29,1.46
2025-10-30,1.33
2025-10-31,1.14
2025-11-01,1.02
2025-11-02,1.63
2025-11-03,1.85
2025-11-04,1.8
2025-11-05,1.52
2025-11-06,1.22
2025-11-07,1.22
2025-11-08,1.46
2025-11-09,1.31
2025-11-10,0.8
2025-11-11,1.1
2025-11-12,1.26
2025-11-13,1.26
2025-11-14,0.7
2025-11-15,0.65
2025-11-16,0.65
2025-11-17,0.92
2025-11-18,1.43
2025-11-19,0.9
2025-11-20,1.08
2025-11-21,1.26
2025-11-22,1.19
2025-11-23,0.99
2025-11-24,0.67
2025-11-25,1.32
2025-11-26,1.05
2025-11-27,1.02
2025-11-28,0.91
2025-11-29,0.79
2025-11-30,1.34
2025-12-01,1.05
2025-12-02,1.05
2025-12-03,0.81
2025-12-04,1.11
2025-12-05,0.64
2025-12-06,0.89
2025-12-07,0.71
2025-12-08,0.7
2025-12-09,0.7
2025-12-10,0.63
2025-12-11,0.63
2025-12-12,0.45
2025-12-13,1.23
2025-12-14,1.27
2025-12-15,0.54
