date,mean
2025-10-28,1.17
2025-10-29,1.56
2025-10-30,1.63
2025-10-31,1.23
2025-11-01,1.24
2025-11-02,1.66
2025-11-03,1.62
2025-11-04,1.54
2025-11-05,2.17
2025-11-06,1.52
2025-11-07,1.52
2025-11-08,1.48
2025-11-09,1.3
2025-11-10,1.05
2025-11-11,1.53
2025-11-12,1.31
2025-11-13,1.31
2025-11-14,1.01
2025-11-15,1.13
2025-11-16,1.13
2025-11-17,0.97
2025-11-18,1.38
2025-11-19,1.3
2025-11-20,1.58
2025-11-21,1.85
2025-11-22,1.31
2025-11-23,0.95
2025-11-24,0.94
2025-11-25,1.66
2025-11-26,1.19
2025-11-27,1.28
2025-11-28,0.99
2025-11-29,0.95
2025-11-30,1.49
2025-12-01,1.1
2025-12-02,1.1
2025-12-03,1.02
2025-12-04,1.12
2025-12-05,0.79
2025-12-06,1.15
