date,mean
2025-10-28,0.86
2025-10-29,0.95
2025-10-30,0.88
2025-10-31,0.69
2025-11-01,1
2025-11-02,0.9
2025-11-03,1.15
2025-11-04,1.05
2025-11-05,1.08
2025-11-06,1.02
2025-11-07,1.02
2025-11-08,0.94
2025-11-09,0.9
2025-11-10,0.74
2025-11-11,1.21
2025-11-12,1.11
2025-11-13,1.11
2025-11-14,0.64
2025-11-15,0.61
2025-11-16,0.61
2025-11-17,0.88
2025-11-18,0.76
2025-11-19,0.87
2025-11-20,0.92
2025-11-21,0.85
2025-11-22,0.58
2025-11-23,0.53
2025-11-24,0.85
2025-11-25,0.71
2025-11-26,0.68
2025-11-27,0.59
2025-11-28,0.53
2025-11-29,0.55
2025-11-30,0.86
2025-12-01,0.7
2025-12-02,0.7
2025-12-03,0.47
2025-12-04,0.73
2025-12-05,0.52
2025-12-06,0.52
2025-12-07,0.63
