date,mean
2025-10-28,1.07
2025-10-29,1.49
2025-10-30,1.49
2025-10-31,1.08
2025-11-01,1.09
2025-11-02,1.44
2025-11-03,1.41
2025-11-04,1.66
2025-11-05,1.99
2025-11-06,1.4
2025-11-07,1.4
2025-11-08,1.34
2025-11-09,1.18
2025-11-10,1.01
2025-11-11,1.67
2025-11-12,1.21
2025-11-13,1.21
2025-11-14,1.19
2025-11-15,1.17
2025-11-16,1.17
2025-11-17,0.93
2025-11-18,1.19
2025-11-19,1.33
2025-11-20,1.52
2025-11-21,1.58
2025-11-22,1.13
2025-11-23,0.89
2025-11-24,1.03
2025-11-25,1.41
2025-11-26,1.14
2025-11-27,1.11
2025-11-28,0.91
2025-11-29,0.97
2025-11-30,1.4
2025-12-01,1.02
2025-12-02,1.02
2025-12-03,1
2025-12-04,1.02
2025-12-05,0.72
2025-12-06,0.98
2025-12-07,0.85
2025-12-08,1.05
2025-12-09,0.76
2025-12-10,0.85
2025-12-11,0.81
