date,mean
2025-10-28,1.39
2025-10-29,1.49
2025-10-30,1.51
2025-10-31,1.15
2025-11-01,1.07
2025-11-02,1.44
2025-11-03,1.54
2025-11-04,1.96
2025-11-05,1.88
2025-11-06,1.31
2025-11-07,1.31
2025-11-08,1.25
2025-11-09,1.2
2025-11-10,1.01
2025-11-11,1.78
2025-11-12,1.38
2025-11-13,1.38
2025-11-14,1.09
2025-11-15,1.08
2025-11-16,1.08
2025-11-17,0.91
2025-11-18,1.1
2025-11-19,1.02
2025-11-20,1.19
2025-11-21,1.21
2025-11-22,0.98
2025-11-23,0.84
2025-11-24,0.96
2025-11-25,1.21
2025-11-26,0.93
2025-11-27,0.92
2025-11-28,0.83
2025-11-29,0.85
2025-11-30,1.23
2025-12-01,1.04
2025-12-02,1.04
2025-12-03,0.8
2025-12-04,0.95
2025-12-05,0.67
2025-12-06,0.96
2025-12-07,0.99
