date,mean
2025-10-28,1.16
2025-10-29,1
2025-10-30,1.37
2025-10-31,1.19
2025-11-01,1.26
2025-11-02,0.98
2025-11-03,1.3
2025-11-04,2.73
2025-11-05,1.62
2025-11-06,1.32
2025-11-07,1.32
2025-11-08,0.97
2025-11-09,1.04
2025-11-10,0.85
2025-11-11,1.74
2025-11-12,1.84
2025-11-13,1.84
2025-11-14,0.92
2025-11-15,1.03
2025-11-16,1.03
2025-11-17,0.87
2025-11-18,0.92
2025-11-19,0.85
2025-11-20,0.81
2025-11-21,0.68
2025-11-22,0.57
2025-11-23,0.77
2025-11-24,0.87
2025-11-25,0.59
2025-11-26,0.61
2025-11-27,0.61
2025-11-28,0.56
2025-11-29,0.61
2025-11-30,0.61
2025-12-01,1.09
2025-12-02,1.09
2025-12-03,0.53
2025-12-04,0.84
2025-12-05,0.75
2025-12-06,0.73
