date,mean
2025-10-28,1.15
2025-10-29,1.01
2025-10-30,1.27
2025-10-31,1.08
2025-11-01,1.23
2025-11-02,0.98
2025-11-03,1.89
2025-11-04,3.11
2025-11-05,1.56
2025-11-06,0.94
2025-11-07,0.94
2025-11-08,0.98
2025-11-09,1.03
2025-11-10,0.8
2025-11-11,1.16
2025-11-12,1.63
2025-11-13,1.63
2025-11-14,0.73
2025-11-15,0.75
2025-11-16,0.75
2025-11-17,0.76
2025-11-18,0.94
2025-11-19,0.86
2025-11-20,0.77
2025-11-21,0.68
2025-11-22,0.69
2025-11-23,0.67
2025-11-24,0.76
2025-11-25,0.53
2025-11-26,0.61
2025-11-27,0.59
2025-11-28,0.54
2025-11-29,0.51
