date,mean
2025-10-28,0.95
2025-10-29,1.01
2025-10-30,1.31
2025-10-31,1.16
2025-11-01,1.17
2025-11-02,0.95
2025-11-03,1.28
2025-11-04,2.05
2025-11-05,1.31
2025-11-06,1.37
2025-11-07,1.37
2025-11-08,0.98
2025-11-09,1.03
2025-11-10,0.85
2025-11-11,1.52
2025-11-12,1.44
2025-11-13,1.44
2025-11-14,0.79
2025-11-15,0.98
2025-11-16,0.98
2025-11-17,1.02
2025-11-18,0.95
2025-11-19,0.89
2025-11-20,0.94
2025-11-21,0.74
2025-11-22,0.56
2025-11-23,0.69
2025-11-24,0.91
2025-11-25,0.67
2025-11-26,0.7
2025-11-27,0.63
2025-11-28,0.61
2025-11-29,0.59
2025-11-30,0.74
2025-12-01,0.92
2025-12-02,0.92
