date,mean
2025-10-28,1.31
2025-10-29,1.16
2025-10-30,1.28
2025-10-31,0.71
2025-11-01,0.82
2025-11-02,1.45
2025-11-03,1.68
2025-11-04,1.99
2025-11-05,1.29
2025-11-06,0.97
2025-11-07,0.97
2025-11-08,1.28
2025-11-09,1.17
2025-11-10,0.76
2025-11-11,1.17
2025-11-12,1.41
2025-11-13,1.41
2025-11-14,0.81
2025-11-15,0.62
2025-11-16,0.62
2025-11-17,0.86
2025-11-18,1.05
2025-11-19,0.92
2025-11-20,1.09
2025-11-21,1.28
2025-11-22,0.94
2025-11-23,0.64
2025-11-24,0.79
2025-11-25,1.09
2025-11-26,0.9
2025-11-27,0.92
2025-11-28,0.88
2025-11-29,0.6
2025-11-30,0.99
