date,mean
2025-10-28,1.48
2025-10-29,1.28
2025-10-30,1.26
2025-10-31,0.77
2025-11-01,0.78
2025-11-02,1.37
2025-11-03,1.73
2025-11-04,2.22
2025-11-05,1.39
2025-11-06,1.16
2025-11-07,1.16
2025-11-08,1.28
2025-11-09,1.15
2025-11-10,0.81
2025-11-11,1.3
2025-11-12,1.61
2025-11-13,1.61
2025-11-14,0.81
2025-11-15,0.59
2025-11-16,0.59
2025-11-17,0.89
2025-11-18,1.08
2025-11-19,0.89
2025-11-20,1.06
2025-11-21,1.2
2025-11-22,0.87
2025-11-23,0.79
2025-11-24,0.92
2025-11-25,1.12
2025-11-26,0.87
2025-11-27,0.9
2025-11-28,0.8
2025-11-29,0.7
2025-11-30,1.07
2025-12-01,0.98
2025-12-02,0.98
2025-12-03,0.7
2025-12-04,1.15
2025-12-05,0.6
2025-12-06,0.79
2025-12-07,0.71
2025-12-08,0.78
2025-12-09,0.78
2025-12-10,0.59
2025-12-11,0.61
2025-12-12,0.45
2025-12-13,0.61
2025-12-14,0.46
2025-12-15,0.44
2025-12-16,0.6
2025-12-17,0.59
2025-12-18,0.78
2025-12-19,0.43
2025-12-20,0.73
2025-12-21,0.54
2025-12-22,0.56
2025-12-23,0.56
2025-12-24,0.76
2025-12-25,0.81
2025-12-26,0.56
2025-12-27,0.83
2025-12-28,0.81
2025-12-29,0.57
2025-12-30,0.58
2025-12-31,0.59
2026-01-01,0.49
2026-01-02,0.5
2026-01-03,0.52
2026-01-04,0.8
2026-01-05,1.06
2026-01-06,0.89
2026-01-07,0.72
2026-01-08,0.59
2026-01-09,1.12
2026-01-10,0.76
2026-01-11,0.61
2026-01-12,0.71
2026-01-13,0.6
