date,mean
2025-10-28,1.33
2025-10-29,1.28
2025-10-30,1.32
2025-10-31,0.95
2025-11-01,0.82
2025-11-02,1.14
2025-11-03,1.37
2025-11-04,2.16
2025-11-05,1.58
2025-11-06,1.26
2025-11-07,1.26
2025-11-08,1.11
2025-11-09,0.96
2025-11-10,0.84
2025-11-11,1.66
2025-11-12,1.76
2025-11-13,1.76
2025-11-14,1.1
2025-11-15,0.76
2025-11-16,0.76
2025-11-17,0.82
2025-11-18,0.9
2025-11-19,0.87
2025-11-20,1
2025-11-21,1.01
2025-11-22,0.7
2025-11-23,0.71
2025-11-24,1.14
2025-11-25,1
2025-11-26,0.73
2025-11-27,0.65
2025-11-28,0.58
2025-11-29,0.6
2025-11-30,0.92
